Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
24576,"{""0"": 147, ""1"": 169, ""2"": 145, ""3"": 195, ""4"": 144, ""5"": 224}",1.776912,5,0.21875,0.0026739260647445917,0.0849609375,0.0976448,-1.7766495570540428,0.3878300189971924,0.000244112,0.008546242490410805,-0.00184875528793782,0.06998300505802035,,
25600,"{""0"": 160, ""1"": 131, ""2"": 146, ""3"": 222, ""4"": 142, ""5"": 223}",1.768184,5,0.217773,0.0019198220688849688,0.029052734375,0.0975424,-1.7774787694215775,0.36183691024780273,0.000243856,0.030414748936891556,-0.001222372055053711,0.09151168586686254,,
26624,"{""0"": 159, ""1"": 149, ""2"": 133, ""3"": 207, ""4"": 136, ""5"": 240}",1.766133,5,0.234375,0.0028952148277312517,0.10302734375,0.09744000000000001,-1.7591697052121162,0.22696959972381592,0.0002436,0.022091824561357498,-0.003112595935817808,0.11456931475549936,,
27648,"{""0"": 152, ""1"": 134, ""2"": 130, ""3"": 238, ""4"": 123, ""5"": 247}",1.748036,5,0.241211,0.002864142879843712,0.16943359375,0.09733760000000001,-1.7598815187811852,0.32422584295272827,0.00024334400000000002,0.015313690528273582,-0.00365204707486555,0.08731030020862818,,
28672,"{""0"": 145, ""1"": 130, ""2"": 125, ""3"": 255, ""4"": 150, ""5"": 219}",1.752986,3,0.249023,0.0013836338184773922,0.00439453125,0.09723520000000001,-1.760024569928646,0.5939197540283203,0.000243088,-0.003393549472093582,-0.0006848778866697103,0.05509856855496764,,
29696,"{""0"": 143, ""1"": 135, ""2"": 116, ""3"": 252, ""4"": 154, ""5"": 224}",1.751168,3,0.246094,0.002549207303673029,0.1083984375,0.0971328,-1.766648568212986,0.7194755673408508,0.000242832,-0.0019207354635000229,-0.00229682051576674,0.04827995761297643,,
30720,"{""0"": 141, ""1"": 133, ""2"": 123, ""3"": 224, ""4"": 197, ""5"": 206}",1.764838,3,0.21875,0.0005580605939030647,0.0,0.09703040000000002,-1.7643020153045654,0.5707284808158875,0.00024257600000000002,0.026261912658810616,0.00032400121563114226,0.07285326370038092,,
31744,"{""0"": 129, ""1"": 131, ""2"": 125, ""3"": 248, ""4"": 195, ""5"": 196}",1.75649,3,0.242188,0.001390793127939105,0.041259765625,0.09692800000000001,-1.7645620703697205,0.7165638208389282,0.00024232000000000002,0.003664424642920494,-0.0012253407039679587,0.05092906136997044,,
32768,"{""0"": 156, ""1"": 137, ""2"": 123, ""3"": 236, ""4"": 189, ""5"": 183}",1.768187,3,0.230469,0.0021787595469504595,0.05029296875,0.09682560000000001,-1.7624037265777588,0.5596765279769897,0.000242064,0.015113884583115578,-0.002352646246436052,0.08252803701907396,,
33792,"{""0"": 140, ""1"": 139, ""2"": 107, ""3"": 246, ""4"": 200, ""5"": 192}",1.754588,3,0.240234,0.0007028914405964315,0.0,0.09672320000000001,-1.760560154914856,0.5388469696044922,0.000241808,0.020556388422846794,0.00017867516726255417,0.06684768572449684,,
34816,"{""0"": 144, ""1"": 126, ""2"": 94, ""3"": 247, ""4"": 217, ""5"": 196}",1.741177,3,0.241211,0.0013996500056236982,0.03271484375,0.0966208,-1.7631628960371017,0.7100070714950562,0.000241552,0.006648043170571327,-0.0010962862870655954,0.06261740252375603,,
35840,"{""0"": 134, ""1"": 135, ""2"": 95, ""3"": 242, ""4"": 222, ""5"": 196}",1.742635,3,0.236328,0.0037013294640928507,0.067626953125,0.0965184,-1.7514593824744225,0.5848745107650757,0.00024129600000000003,0.02325517311692238,-0.0014255625719670206,0.06981713813729584,,
36864,"{""0"": 130, ""1"": 131, ""2"": 99, ""3"": 253, ""4"": 256, ""5"": 155}",1.728746,4,0.25,0.0012892342638224363,0.007080078125,0.096416,-1.744444765150547,0.770038366317749,0.00024104,0.006343556568026543,-0.0008696404402144253,0.06316425069235265,,
37888,"{""0"": 133, ""1"": 136, ""2"": 124, ""3"": 230, ""4"": 242, ""5"": 159}",1.754431,4,0.236328,0.0031802691519260406,0.14306640625,0.0963136,-1.7355309948325157,0.42018961906433105,0.000240784,0.01938634365797043,-0.003345242643263191,0.08253060886636376,,
38912,"{""0"": 118, ""1"": 154, ""2"": 100, ""3"": 231, ""4"": 247, ""5"": 174}",1.741197,4,0.241211,0.0015328866429626942,0.005615234375,0.0962112,-1.7415250912308693,0.7115206122398376,0.000240528,0.012559551745653152,9.125485667027533e-05,0.07091450854204595,,
39936,"{""0"": 130, ""1"": 131, ""2"": 95, ""3"": 231, ""4"": 249, ""5"": 188}",1.736605,4,0.243164,0.0006927801296114922,0.031982421875,0.0961088,-1.7350057512521744,0.5543462038040161,0.00024027199999999998,0.006760593503713608,-0.0013192146143410355,0.06792713375762105,,
40960,"{""0"": 130, ""1"": 133, ""2"": 100, ""3"": 228, ""4"": 241, ""5"": 192}",1.743113,4,0.235352,0.0005493547068908811,0.0,0.0960064,-1.7397432401776314,0.6950598955154419,0.00024001600000000001,0.004632752388715744,-9.738042717799544e-05,0.05929832858964801,,
41984,"{""0"": 121, ""1"": 121, ""2"": 95, ""3"": 276, ""4"": 235, ""5"": 176}",1.71913,3,0.269531,0.003112484235316515,0.09716796875,0.095904,-1.7230648845434189,0.29237663745880127,0.00023976,0.027376260608434677,-0.0010782201425172389,0.10520714335143566,,
43008,"{""0"": 106, ""1"": 100, ""2"": 93, ""3"": 273, ""4"": 266, ""5"": 186}",1.692255,3,0.266602,0.0014489630702883005,0.089111328125,0.0958016,-1.704407773911953,0.5770866870880127,0.000239504,0.01587154157459736,-0.0021282595407683402,0.07798497239127755,,
44032,"{""0"": 112, ""1"": 136, ""2"": 88, ""3"": 247, ""4"": 230, ""5"": 211}",1.725009,3,0.241211,0.0017706009093672037,0.00732421875,0.0956992,-1.70603509247303,0.5272101163864136,0.00023924799999999998,0.024859260767698288,-0.0012580433394759893,0.06816200003959239,,
45056,"{""0"": 93, ""1"": 144, ""2"": 77, ""3"": 298, ""4"": 231, ""5"": 181}",1.689755,3,0.291016,0.0018813882488757372,0.018310546875,0.09559680000000001,-1.6989145204424858,0.6797609925270081,0.00023899200000000002,0.01428486593067646,-0.0003582092758733779,0.08927944861352444,,
46080,"{""0"": 90, ""1"": 155, ""2"": 78, ""3"": 291, ""4"": 234, ""5"": 176}",1.693167,3,0.28418,0.001148844719864428,0.017822265625,0.09549440000000001,-1.6947127878665924,0.40646255016326904,0.000238736,0.02865203469991684,-0.0006435096729546785,0.10834340332075953,,
47104,"{""0"": 106, ""1"": 148, ""2"": 79, ""3"": 266, ""4"": 215, ""5"": 210}",1.714784,3,0.259766,0.0022550933063030243,0.05517578125,0.095392,-1.717829890549183,0.6725596785545349,0.00023848,0.03155861794948578,-0.002041200699750334,0.1002966882660985,,
48128,"{""0"": 97, ""1"": 140, ""2"": 74, ""3"": 284, ""4"": 226, ""5"": 203}",1.695136,3,0.277344,0.0014845934929326177,0.0,0.0952896,-1.7042791098356247,0.5760313272476196,0.000238224,0.0044571030884981155,-0.000526939460542053,0.043642581440508366,,
49152,"{""0"": 82, ""1"": 164, ""2"": 74, ""3"": 260, ""4"": 252, ""5"": 192}",1.692348,3,0.253906,0.0008300983463414013,0.022705078125,0.09518720000000001,-1.6966126412153244,0.6852966547012329,0.00023796800000000002,0.02000681683421135,-0.0002829139120876789,0.059269637102261186,,
50176,"{""0"": 75, ""1"": 192, ""2"": 69, ""3"": 255, ""4"": 261, ""5"": 172}",1.68134,4,0.254883,0.0033711374271661043,0.1357421875,0.09508480000000001,-1.6893897280097008,0.7432187795639038,0.000237712,0.009258896112442017,-0.0038259588764049113,0.06588656222447753,,
51200,"{""0"": 96, ""1"": 153, ""2"": 81, ""3"": 223, ""4"": 299, ""5"": 172}",1.697697,4,0.291992,0.0015077304560691118,0.008056640625,0.09498240000000001,-1.6848744675517082,0.4064161777496338,0.000237456,0.029388563707470894,-0.001301518059335649,0.10572371538728476,,
52224,"{""0"": 76, ""1"": 164, ""2"": 102, ""3"": 206, ""4"": 287, ""5"": 189}",1.707092,4,0.280273,0.002597981598228216,0.1357421875,0.09488,-1.6795136854052544,0.4946852922439575,0.0002372,0.027177197858691216,-0.0026240344159305096,0.09309469955042005,,
53248,"{""0"": 65, ""1"": 196, ""2"": 84, ""3"": 227, ""4"": 257, ""5"": 195}",1.693342,4,0.250977,0.0030780918896198273,0.091552734375,0.0947776,-1.693322367966175,0.351618230342865,0.000236944,0.019839495420455933,-0.0025533872249070555,0.09522292017936707,,
54272,"{""0"": 67, ""1"": 171, ""2"": 90, ""3"": 189, ""4"": 265, ""5"": 242}",1.693617,4,0.258789,0.0024332571774721146,0.115478515625,0.09467520000000001,-1.7020394802093506,0.7514768838882446,0.000236688,-0.009086785838007927,-0.003573265887098387,0.05186932417564094,,
55296,"{""0"": 85, ""1"": 156, ""2"": 82, ""3"": 199, ""4"": 258, ""5"": 244}",1.702864,4,0.251953,0.00213034451007843,0.062255859375,0.09457280000000001,-1.685705527663231,0.6675126552581787,0.00023643200000000002,0.019275395199656487,-0.0013049650005996227,0.05694550764746964,,
56320,"{""0"": 62, ""1"": 152, ""2"": 95, ""3"": 201, ""4"": 265, ""5"": 249}",1.686776,4,0.258789,0.0020355270244181156,0.07568359375,0.09447040000000001,-1.6854261755943298,0.5386142730712891,0.000236176,-0.0038848109543323517,-0.0025487865204922855,0.0526536179240793,,
57344,"{""0"": 62, ""1"": 125, ""2"": 100, ""3"": 216, ""4"": 285, ""5"": 236}",1.676176,4,0.27832,0.0026155682280659676,0.158447265625,0.09436800000000001,-1.6673179045319557,0.7479486465454102,0.00023592,0.01525634154677391,-0.0025859514717012644,0.06708945124410093,,
58368,"{""0"": 50, ""1"": 138, ""2"": 71, ""3"": 205, ""4"": 332, ""5"": 228}",1.624221,4,0.324219,0.002132452791556716,0.11328125,0.0942656,-1.6617306992411613,0.5639105439186096,0.000235664,0.0469578392803669,-0.0016193741466850042,0.07874655537307262,,
59392,"{""0"": 51, ""1"": 120, ""2"": 67, ""3"": 206, ""4"": 325, ""5"": 255}",1.612093,4,0.317383,0.0014431235613301396,0.070068359375,0.0941632,-1.6134800538420677,0.619011402130127,0.00023540800000000002,0.004297273233532906,-0.0017702053883112967,0.043652947060763836,,
60416,"{""0"": 56, ""1"": 130, ""2"": 85, ""3"": 234, ""4"": 291, ""5"": 228}",1.656865,4,0.28418,0.0011719437316060066,0.0185546875,0.0940608,-1.6114989221096039,0.753339409828186,0.000235152,0.010454986244440079,0.00010592152830213308,0.05681002652272582,,
61440,"{""0"": 63, ""1"": 108, ""2"": 82, ""3"": 229, ""4"": 290, ""5"": 252}",1.648227,4,0.283203,0.0027198204770684242,0.07373046875,0.0939584,-1.649039514362812,0.588761568069458,0.000234896,0.023420758545398712,-0.002076961740385741,0.10135186091065407,,
62464,"{""0"": 61, ""1"": 110, ""2"": 62, ""3"": 244, ""4"": 321, ""5"": 226}",1.616354,4,0.313477,0.0032502980902791023,0.164306640625,0.093856,-1.6170411854982376,0.32423317432403564,0.00023464,0.02760740928351879,-0.003863156132865697,0.11072279652580619,,
63488,"{""0"": 57, ""1"": 106, ""2"": 73, ""3"": 233, ""4"": 314, ""5"": 241}",1.62364,4,0.306641,0.0011738596949726343,0.030517578125,0.0937536,-1.622240126132965,0.6195274591445923,0.00023438400000000002,0.02691861242055893,-0.0007956538756843656,0.0790705606341362,,
64512,"{""0"": 52, ""1"": 94, ""2"": 80, ""3"": 267, ""4"": 271, ""5"": 260}",1.620101,4,0.264648,0.004838334396481514,0.16162109375,0.0936512,-1.6115301474928856,0.6577038764953613,0.000234128,0.0025174301117658615,-0.004089093185029924,0.06934627238661051,,
65536,"{""0"": 55, ""1"": 108, ""2"": 88, ""3"": 246, ""4"": 291, ""5"": 236}",1.643589,4,0.28418,0.0024989100638777018,0.025146484375,0.0935488,-1.6331092864274979,0.8731081485748291,0.000233872,0.0028081629425287247,-0.0008820568909868598,0.05108667956665158,,
66560,"{""0"": 50, ""1"": 107, ""2"": 88, ""3"": 277, ""4"": 250, ""5"": 252}",1.637298,3,0.270508,0.0016843604389578104,0.063720703125,0.0934464,-1.650585062801838,0.7977860569953918,0.000233616,0.006347388029098511,-0.0026455237821210176,0.05288944742642343,,
67584,"{""0"": 54, ""1"": 119, ""2"": 74, ""3"": 289, ""4"": 249, ""5"": 239}",1.635632,3,0.282227,0.0022823370527476072,0.147216796875,0.09334400000000001,-1.6708779856562614,0.6501362323760986,0.00023336000000000003,0.010343791916966438,-0.0021906972979195416,0.0647909133695066,,
68608,"{""0"": 54, ""1"": 138, ""2"": 78, ""3"": 271, ""4"": 237, ""5"": 246}",1.654513,3,0.264648,0.0017685743514448404,0.040283203125,0.09324160000000001,-1.6695082485675812,0.5471776723861694,0.000233104,0.025241907685995102,-0.0010085451358463615,0.09454862540587783,,
69632,"{""0"": 63, ""1"": 124, ""2"": 81, ""3"": 305, ""4"": 232, ""5"": 219}",1.654882,3,0.297852,0.001317027024924755,0.044921875,0.0931392,-1.6497910171747208,0.3816012740135193,0.00023284800000000002,0.021097423508763313,-0.0015202936192508787,0.07279915735125542,,
70656,"{""0"": 87, ""1"": 113, ""2"": 88, ""3"": 309, ""4"": 239, ""5"": 188}",1.675942,3,0.301758,0.003830456640571356,0.2099609375,0.0930368,-1.6503185629844666,0.6687198281288147,0.000232592,0.002590477466583252,-0.002957088712719269,0.06580679141916335,,
71680,"{""0"": 67, ""1"": 128, ""2"": 66, ""3"": 310, ""4"": 236, ""5"": 217}",1.643844,3,0.302734,0.000514490413479507,0.00048828125,0.0929344,-1.6640903651714325,0.5594900846481323,0.00023233599999999998,0.030072426423430443,0.00015652179718017578,0.09359900979325175,,
72704,"{""0"": 71, ""1"": 100, ""2"": 71, ""3"": 280, ""4"": 257, ""5"": 245}",1.640965,3,0.273438,0.0026999430265277624,0.065673828125,0.09283200000000001,-1.6511323153972626,0.6283421516418457,0.00023208000000000001,0.006031151860952377,-0.0021535882260650396,0.06354640028439462,,
73728,"{""0"": 56, ""1"": 128, ""2"": 81, ""3"": 260, ""4"": 275, ""5"": 224}",1.653124,4,0.268555,0.0022552795708179474,0.022216796875,0.09272960000000001,-1.662468545138836,0.6492519974708557,0.000231824,0.013782208785414696,-0.0013274773373268545,0.06456583575345576,,
74752,"{""0"": 81, ""1"": 122, ""2"": 77, ""3"": 284, ""4"": 251, ""5"": 209}",1.673406,3,0.277344,0.0015631585847586393,0.0439453125,0.0926272,-1.6819113940000534,0.6473813056945801,0.000231568,0.01916847750544548,-0.0018301547388546169,0.08459467953070998,,
75776,"{""0"": 81, ""1"": 130, ""2"": 112, ""3"": 257, ""4"": 214, ""5"": 230}",1.714293,3,0.250977,0.0001597357913851738,0.0,0.0925248,-1.6924332976341248,0.72633296251297,0.00023131199999999998,0.008599476888775826,-8.060329128056765e-05,0.06774518615566194,,
76800,"{""0"": 76, ""1"": 116, ""2"": 88, ""3"": 263, ""4"": 254, ""5"": 227}",1.679537,3,0.256836,0.0011379715288057923,0.002685546875,0.09242240000000002,-1.687249094247818,0.6395039558410645,0.00023105600000000002,0.02486591599881649,-0.0008874143240973353,0.08842112054117024,,
77824,"{""0"": 64, ""1"": 129, ""2"": 99, ""3"": 254, ""4"": 246, ""5"": 232}",1.68495,3,0.248047,0.0017811194993555546,0.0361328125,0.09232000000000001,-1.6804614588618279,0.695967972278595,0.0002308,0.018005285412073135,0.00030762373353354633,0.06626841612160206,,
78848,"{""0"": 86, ""1"": 101, ""2"": 104, ""3"": 293, ""4"": 241, ""5"": 199}",1.685659,3,0.286133,0.00090448884293437,0.008056640625,0.09221760000000001,-1.6900521516799927,0.5236421227455139,0.000230544,0.0010942444205284119,-0.0012079136213287711,0.06427035667002201,,
79872,"{""0"": 94, ""1"": 100, ""2"": 122, ""3"": 248, ""4"": 264, ""5"": 196}",1.709237,4,0.257812,0.001769691240042448,0.012939453125,0.09211520000000001,-1.6995852515101433,0.5671076774597168,0.000230288,0.008076872676610947,-0.0010897517786361277,0.05366931459866464,,
80896,"{""0"": 97, ""1"": 105, ""2"": 113, ""3"": 250, ""4"": 271, ""5"": 188}",1.707255,4,0.264648,0.0005482168053276837,0.000732421875,0.0920128,-1.7097461223602295,0.7345157861709595,0.00023003200000000002,0.004700986668467522,-0.0006046032067388296,0.06303925323300064,,
81920,"{""0"": 106, ""1"": 101, ""2"": 111, ""3"": 247, ""4"": 267, ""5"": 192}",1.711488,4,0.260742,0.000528654723893851,0.022705078125,0.0919104,-1.6931633353233337,0.5384726524353027,0.000229776,0.02767336368560791,-0.001120355213060975,0.10894334083423018,,
82944,"{""0"": 87, ""1"": 83, ""2"": 109, ""3"": 267, ""4"": 303, ""5"": 175}",1.664334,4,0.295898,0.0011883460683748126,0.0400390625,0.091808,-1.6915147677063942,0.8601194024085999,0.00022952,-0.0010581649839878082,-0.0009375160443596542,0.051926833810284734,,
83968,"{""0"": 82, ""1"": 102, ""2"": 155, ""3"": 248, ""4"": 278, ""5"": 159}",1.704329,4,0.271484,0.0006051755626685917,0.02099609375,0.0917056,-1.70156991481781,0.6751269102096558,0.000229264,0.024952879175543785,-0.0005325968668330461,0.0931460615247488,,
84992,"{""0"": 98, ""1"": 87, ""2"": 109, ""3"": 258, ""4"": 291, ""5"": 181}",1.683673,4,0.28418,0.003150631207972765,0.13134765625,0.0916032,-1.6788129284977913,0.6553295850753784,0.000229008,0.018880436196923256,-0.00204916117945686,0.08378638001158834,,
86016,"{""0"": 88, ""1"": 76, ""2"": 100, ""3"": 270, ""4"": 328, ""5"": 162}",1.638961,4,0.320312,0.003332580905407667,0.067626953125,0.09150080000000001,-1.6544985324144363,0.37803101539611816,0.000228752,0.012004729360342026,-0.0009284013067372143,0.07792483130469918,,
87040,"{""0"": 79, ""1"": 107, ""2"": 112, ""3"": 246, ""4"": 306, ""5"": 174}",1.680441,4,0.298828,0.0010898469481617212,0.1337890625,0.0913984,-1.661463625729084,0.2980462908744812,0.00022849600000000002,0.022432323545217514,-0.0004989724548067898,0.10284492745995522,,
88064,"{""0"": 92, ""1"": 92, ""2"": 92, ""3"": 292, ""4"": 299, ""5"": 157}",1.654236,4,0.291992,0.001614745706319809,0.0400390625,0.091296,-1.6486840024590492,0.5804877281188965,0.00022824,0.026372654363512993,-0.0021959341247566044,0.08007288281805813,,
89088,"{""0"": 87, ""1"": 72, ""2"": 129, ""3"": 279, ""4"": 290, ""5"": 167}",1.664432,4,0.283203,0.00304635101929307,0.13671875,0.0911936,-1.6624268293380737,0.7317960262298584,0.000227984,0.011906761676073074,-0.002446128724841401,0.06359857018105686,,
90112,"{""0"": 84, ""1"": 89, ""2"": 114, ""3"": 311, ""4"": 293, ""5"": 133}",1.646915,3,0.303711,0.0019491370767354965,0.09375,0.0910912,-1.6469618082046509,0.4631752371788025,0.00022772799999999999,0.023853255435824394,-0.0007052294677123427,0.08756172470748425,,
91136,"{""0"": 69, ""1"": 88, ""2"": 107, ""3"": 308, ""4"": 309, ""5"": 143}",1.62648,4,0.301758,0.0009156176820397377,0.00927734375,0.09098880000000001,-1.6534162387251854,0.39013761281967163,0.00022747200000000002,0.03486686199903488,-0.00039969891076907516,0.10956527478992939,,
92160,"{""0"": 78, ""1"": 110, ""2"": 124, ""3"": 341, ""4"": 254, ""5"": 117}",1.651276,3,0.333008,0.0026174981612712145,0.055419921875,0.0908864,-1.6309484541416168,0.5564412474632263,0.000227216,0.01184968464076519,-0.0018395627557765692,0.07301696995273232,,
93184,"{""0"": 67, ""1"": 86, ""2"": 143, ""3"": 310, ""4"": 291, ""5"": 127}",1.639517,3,0.302734,0.002625248162075877,0.07080078125,0.090784,-1.662723071873188,0.7502272129058838,0.00022696,-0.0010459832847118378,-0.0006602566572837532,0.05984559468924999,,
94208,"{""0"": 66, ""1"": 101, ""2"": 106, ""3"": 339, ""4"": 291, ""5"": 121}",1.615836,3,0.331055,0.0004214942455291748,0.0087890625,0.0906816,-1.631199337542057,0.5656518936157227,0.000226704,0.014001820236444473,-0.0010171767207793891,0.05817552888765931,,
95232,"{""0"": 76, ""1"": 91, ""2"": 93, ""3"": 367, ""4"": 249, ""5"": 148}",1.617159,3,0.358398,0.002135832328349352,0.115966796875,0.09057920000000001,-1.602907381951809,0.5644392967224121,0.00022644800000000002,0.008256709203124046,-0.0013333055248949677,0.06797635182738304,,
96256,"{""0"": 63, ""1"": 107, ""2"": 97, ""3"": 342, ""4"": 277, ""5"": 138}",1.62085,3,0.333984,0.002041954081505537,0.13671875,0.09047680000000001,-1.6490888074040413,0.7555591464042664,0.000226192,0.017522569745779037,-0.0024623805948067456,0.06248637707903981,,
97280,"{""0"": 48, ""1"": 98, ""2"": 116, ""3"": 357, ""4"": 259, ""5"": 146}",1.607509,3,0.348633,0.00034928310196846724,0.0,0.09037440000000001,-1.621730625629425,0.6175885796546936,0.000225936,0.02291126362979412,-5.589015199802816e-05,0.09159905789420009,,
