Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
50000,0.0,50000,"{""0"": 8389, ""1"": 8227, ""2"": 8513, ""3"": 8310, ""4"": 8266, ""5"": 8295}","{""0"": 8389, ""1"": 8227, ""2"": 8513, ""3"": 8310, ""4"": 8266, ""5"": 8295}",1.791696,1.791696,1.594666,min,,8000,0.0,3.1698107719421387,3.2011327743530273,0.035155706107616425,1.7911651134490967,0.16526265442371368,-1.800219178199768,-3.4669575691223145,0.02306474931538105,0.02172100730240345,0.032481253147125244,0.0,"[0.1675168126821518, 0.16387939453125, 0.17256055772304535, 0.16582825779914856, 0.16822130978107452, 0.16199368238449097]","{""0"": 11, ""2"": 39, ""3"": 3, ""4"": 11}"
100000,0.0,100000,"{""0"": 17174, ""1"": 16560, ""2"": 17857, ""3"": 15820, ""4"": 16354, ""5"": 16235}","{""0"": 8785, ""1"": 8333, ""2"": 9344, ""3"": 7510, ""4"": 8088, ""5"": 7940}",1.79096,1.789237,1.594666,min,,8000,0.0,2.80928373336792,2.8456170558929443,0.05868303030729294,1.7366280555725098,0.011900876648724079,-4.431143283843994,-2.830552577972412,0.021342456340789795,0.018185116350650787,0.0016898529138416052,0.0,"[0.17966488003730774, 0.1588432490825653, 0.18768179416656494, 0.13412506878376007, 0.17643405497074127, 0.16325096786022186]","{""0"": 10, ""1"": 16, ""2"": 9, ""3"": 4, ""4"": 12, ""5"": 13}"
150000,0.0,100000,"{""0"": 23998, ""1"": 25294, ""2"": 26615, ""3"": 20760, ""4"": 26656, ""5"": 26677}","{""0"": 6824, ""1"": 8734, ""2"": 8758, ""3"": 4940, ""4"": 10302, ""5"": 10442}",1.788002,1.762979,1.594666,min,,8000,0.0,2.5766282081604004,2.6029489040374756,0.0523243211209774,1.614822506904602,0.01322051603347063,-4.325985431671143,-2.6048741340637207,0.019489537924528122,0.014512631110846996,0.00026654539396986365,0.0,"[0.14476703107357025, 0.1654733270406723, 0.1578708291053772, 0.14708279073238373, 0.1820349246263504, 0.2027711123228073]","{""0"": 4, ""1"": 5, ""2"": 23, ""3"": 4, ""4"": 15, ""5"": 13}"
200000,0.0,100000,"{""0"": 30520, ""1"": 34777, ""2"": 34048, ""3"": 27006, ""4"": 36256, ""5"": 37393}","{""0"": 6522, ""1"": 9483, ""2"": 7433, ""3"": 6246, ""4"": 9600, ""5"": 10716}",1.785932,1.771167,1.594666,min,,8000,0.0,2.741708755493164,2.808086395263672,0.06946328282356262,1.6519665718078613,0.025542542338371277,-3.667409896850586,-2.792949676513672,0.017563359811902046,0.011632892303168774,0.0014638127759099007,0.0,"[0.1472303867340088, 0.18529033660888672, 0.21958139538764954, 0.12573009729385376, 0.15542122721672058, 0.16674655675888062]","{""0"": 2, ""1"": 12, ""2"": 30, ""3"": 1, ""4"": 3, ""5"": 16}"
250000,0.0,100000,"{""0"": 37505, ""1"": 44475, ""2"": 42094, ""3"": 33907, ""4"": 44835, ""5"": 47184}","{""0"": 6985, ""1"": 9698, ""2"": 8046, ""3"": 6901, ""4"": 8579, ""5"": 9791}",1.785561,1.782126,1.594666,min,,8000,0.0,2.5352838039398193,2.571707010269165,0.07253319770097733,1.592075228691101,0.02933645248413086,-3.5289244651794434,-2.596921443939209,0.012739164754748344,0.01318691112101078,-7.600613753311336e-05,0.0,"[0.14221875369548798, 0.1674397587776184, 0.1404731571674347, 0.17208002507686615, 0.15362167358398438, 0.2241666316986084]","{""0"": 3, ""1"": 13, ""2"": 7, ""3"": 6, ""4"": 13, ""5"": 22}"
300000,0.0,100000,"{""0"": 44726, ""1"": 53619, ""2"": 49815, ""3"": 42254, ""4"": 53100, ""5"": 56486}","{""0"": 7221, ""1"": 9144, ""2"": 7721, ""3"": 8347, ""4"": 8265, ""5"": 9302}",1.786599,1.787888,1.594666,min,,8000,0.0,2.614741563796997,2.6937289237976074,0.069594606757164,1.6023542881011963,0.03719494864344597,-3.2915823459625244,-2.692166566848755,0.007542130537331104,0.009555990807712078,0.0002860069798771292,0.0,"[0.17517422139644623, 0.16212965548038483, 0.14930078387260437, 0.17859232425689697, 0.15207751095294952, 0.18272551894187927]","{""0"": 8, ""1"": 7, ""2"": 14, ""3"": 10, ""4"": 11, ""5"": 14}"
350000,0.0,100000,"{""0"": 52324, ""1"": 63234, ""2"": 57247, ""3"": 50773, ""4"": 60920, ""5"": 65502}","{""0"": 7598, ""1"": 9615, ""2"": 7432, ""3"": 8519, ""4"": 7820, ""5"": 9016}",1.787406,1.787293,1.594666,min,,8000,0.0,2.6290359497070312,2.64308500289917,0.07515174895524979,1.6432626247406006,0.03369731828570366,-3.3903369903564453,-2.6969728469848633,0.04674983769655228,0.04697098955512047,0.0016378038562834263,0.0,"[0.15371277928352356, 0.20113500952720642, 0.166193887591362, 0.14722271263599396, 0.1768859475851059, 0.15484967827796936]","{""0"": 9, ""1"": 12, ""2"": 14, ""3"": 9, ""4"": 13, ""5"": 7}"
400000,0.0,100000,"{""0"": 60142, ""1"": 72661, ""2"": 65224, ""3"": 59053, ""4"": 68729, ""5"": 74191}","{""0"": 7818, ""1"": 9427, ""2"": 7977, ""3"": 8280, ""4"": 7809, ""5"": 8689}",1.788007,1.789413,1.594666,min,,8000,0.0,2.8938355445861816,2.944216251373291,0.07224806398153305,1.5921610593795776,0.03561512753367424,-3.33498477935791,-2.968797206878662,0.011159619316458702,0.009631365537643433,-8.920705295167863e-05,0.0,"[0.1692463755607605, 0.19548627734184265, 0.14000482857227325, 0.18813689053058624, 0.11560041457414627, 0.19152522087097168]","{""0"": 12, ""1"": 13, ""2"": 10, ""3"": 14, ""4"": 2, ""5"": 13}"
450000,0.0,100000,"{""0"": 68138, ""1"": 81893, ""2"": 72357, ""3"": 68076, ""4"": 75919, ""5"": 83617}","{""0"": 7996, ""1"": 9232, ""2"": 7133, ""3"": 9023, ""4"": 7190, ""5"": 9426}",1.788446,1.785291,1.594666,min,,8000,0.0,3.106036901473999,3.161489725112915,0.06896241009235382,1.5833258628845215,0.03412197157740593,-3.3778138160705566,-3.18643856048584,0.015564336441457272,0.012372994795441628,-0.00038699503056705,0.0,"[0.16292938590049744, 0.17056894302368164, 0.14938108623027802, 0.1638370305299759, 0.14952921867370605, 0.20375433564186096]","{""0"": 8, ""1"": 8, ""2"": 14, ""3"": 8, ""4"": 7, ""5"": 19}"
500000,0.0,100000,"{""0"": 76823, ""1"": 91391, ""2"": 79883, ""3"": 76426, ""4"": 83107, ""5"": 92370}","{""0"": 8685, ""1"": 9498, ""2"": 7526, ""3"": 8350, ""4"": 7188, ""5"": 8753}",1.788801,1.787388,1.594666,min,,8000,0.0,3.0828359127044678,3.137521266937256,0.061999332159757614,1.579749584197998,0.03303511440753937,-3.410184144973755,-3.1578142642974854,0.011935998685657978,0.012392830103635788,-0.0004928053822368383,0.0,"[0.14908912777900696, 0.20393149554729462, 0.14245843887329102, 0.16869883239269257, 0.1751890927553177, 0.16063301265239716]","{""0"": 8, ""1"": 14, ""2"": 9, ""3"": 15, ""4"": 13, ""5"": 5}"
