Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
142336,"{""0"": 142, ""1"": 222, ""2"": 348, ""3"": 312}",1.334299,2,0.339844,0.0016388853546231985,0.086181640625,0.08586880000000001,-1.0578137710690498,0.9103405475616455,0.000214672,-0.006511719897389412,-0.00531695073004812,0.032206225441768765,,
143360,"{""0"": 153, ""1"": 238, ""2"": 272, ""3"": 361}",1.342878,3,0.352539,0.0029540802352130413,0.103271484375,0.0857664,-1.0517710894346237,0.8880310654640198,0.000214416,-0.003283912315964699,-0.006918908271472901,0.04400888434611261,,
144384,"{""0"": 147, ""1"": 203, ""2"": 328, ""3"": 346}",1.330739,3,0.337891,0.0018237462500110269,0.08203125,0.08566400000000002,-1.0820162519812584,0.9109326004981995,0.00021416000000000002,-0.014883829280734062,-0.005287808307912201,0.029311921214684844,,
145408,"{""0"": 162, ""1"": 209, ""2"": 340, ""3"": 313}",1.344419,2,0.332031,0.0018223854713141918,0.092041015625,0.0855616,-1.0606289952993393,0.9081178307533264,0.00021390399999999998,-0.012230046093463898,-0.00654139049584046,0.03694797190837562,,
146432,"{""0"": 142, ""1"": 205, ""2"": 329, ""3"": 348}",1.327552,3,0.339844,0.005345836281776428,0.1806640625,0.08545920000000001,-1.024135746061802,0.9117940664291382,0.000213648,-0.012562226504087448,-0.005452999146655202,0.029046220355667174,,
147456,"{""0"": 140, ""1"": 205, ""2"": 356, ""3"": 323}",1.325316,2,0.347656,0.002717134775593877,0.115234375,0.08535680000000001,-1.0236817225813866,0.8554282188415527,0.000213392,0.0021705441176891327,-0.003184389235684648,0.04717478668317199,,
148480,"{""0"": 140, ""1"": 217, ""2"": 356, ""3"": 311}",1.330086,2,0.347656,0.002131025306880474,0.0888671875,0.08525440000000001,-1.0434019342064857,0.9356696605682373,0.000213136,-0.01376955583691597,-0.005221045226790011,0.02274514001328498,,
149504,"{""0"": 178, ""1"": 189, ""2"": 292, ""3"": 365}",1.341509,3,0.356445,0.001691590528935194,0.060302734375,0.085152,-1.0531487241387367,0.9455143809318542,0.00021288,-0.009975829161703587,-0.00432402451406233,0.028747637290507555,,
150528,"{""0"": 159, ""1"": 170, ""2"": 364, ""3"": 331}",1.320039,2,0.355469,0.00226236111484468,0.12646484375,0.0850496,-1.0499189421534538,0.8830583691596985,0.00021262400000000002,-0.0057443007826805115,-0.005794921889901161,0.03536054922733456,,
151552,"{""0"": 141, ""1"": 168, ""2"": 310, ""3"": 405}",1.298159,3,0.395508,0.0019359197467565536,0.07177734375,0.0849472,-1.0423473343253136,0.9067460894584656,0.000212368,-0.004437131807208061,-0.00504882843233645,0.04110760323237628,,
152576,"{""0"": 175, ""1"": 176, ""2"": 369, ""3"": 304}",1.332934,2,0.360352,0.0020038022194057703,0.07568359375,0.0848448,-1.0319174155592918,0.8847848773002625,0.000212112,-0.007800307124853134,-0.003930201171897352,0.04228396178223193,,
153600,"{""0"": 175, ""1"": 158, ""2"": 364, ""3"": 327}",1.322479,2,0.355469,0.002375876996666193,0.134521484375,0.0847424,-1.0049891211092472,0.8333919048309326,0.00021185599999999999,0.005139999091625214,-0.003226510190870613,0.061743512749671936,,
154624,"{""0"": 178, ""1"": 162, ""2"": 320, ""3"": 364}",1.327004,3,0.355469,0.0016676527447998524,0.133544921875,0.08464,-1.0537444576621056,0.9262247085571289,0.00021160000000000002,-0.00445848423987627,-0.0037909653619863093,0.03325144702102989,,
155648,"{""0"": 171, ""1"": 173, ""2"": 323, ""3"": 357}",1.330615,3,0.348633,0.001485438202507794,0.0849609375,0.0845376,-1.0565262362360954,0.8909385204315186,0.000211344,-0.0018856413662433624,-0.0068829330848529935,0.04436477646231651,,
156672,"{""0"": 172, ""1"": 198, ""2"": 279, ""3"": 375}",1.339527,3,0.366211,0.0023617881815880537,0.132568359375,0.0844352,-1.0237741209566593,0.9029814004898071,0.000211088,-0.013213517144322395,-0.0051118103438057005,0.03449125471524894,,
157696,"{""0"": 166, ""1"": 189, ""2"": 346, ""3"": 323}",1.3374,2,0.337891,0.0028496950399130583,0.12646484375,0.0843328,-1.0411737188696861,0.8935960531234741,0.000210832,0.00013328716158866882,-0.0050369098607916385,0.032831412623636425,,
158720,"{""0"": 200, ""1"": 202, ""2"": 274, ""3"": 348}",1.358721,3,0.339844,0.003279659664258361,0.180419921875,0.0842304,-1.0419644638895988,0.8831285238265991,0.000210576,0.00156363844871521,-0.005820237973239273,0.047286523156799376,,
159744,"{""0"": 195, ""1"": 208, ""2"": 304, ""3"": 317}",1.363121,3,0.30957,0.0019215510692447424,0.113037109375,0.08412800000000001,-1.0676908865571022,0.8473124504089355,0.00021032,-0.011607070453464985,-0.00723478983854875,0.03598683304153383,,
160768,"{""0"": 144, ""1"": 195, ""2"": 258, ""3"": 427}",1.303739,3,0.416992,0.0026526357978582382,0.13671875,0.0840256,-1.0779240876436234,0.8944318890571594,0.000210064,-0.011379197239875793,-0.005524821346625686,0.03393326059449464,,
161792,"{""0"": 149, ""1"": 204, ""2"": 298, ""3"": 373}",1.328965,3,0.364258,0.003233070019632578,0.11962890625,0.0839232,-1.014222837984562,0.7861820459365845,0.000209808,0.0010736063122749329,-0.005050729669164866,0.05390835530124605,,
162816,"{""0"": 154, ""1"": 200, ""2"": 315, ""3"": 355}",1.3338,3,0.34668,0.0023316405713558197,0.0859375,0.08382080000000001,-1.0157177187502384,0.8576555252075195,0.00020955200000000003,0.0005530435591936111,-0.005726353556383401,0.057839837623760104,,
163840,"{""0"": 185, ""1"": 191, ""2"": 312, ""3"": 336}",1.350108,3,0.328125,0.002281624125316739,0.088134765625,0.08371840000000001,-1.0357095152139664,0.9049727916717529,0.000209296,-0.008086325600743294,-0.004236052220221609,0.03507570072542876,,
164864,"{""0"": 185, ""1"": 204, ""2"": 318, ""3"": 317}",1.3567,2,0.310547,0.002668537897989154,0.121337890625,0.08361600000000001,-1.0675079971551895,0.8409069180488586,0.00020904000000000002,0.004003435373306274,-0.006564395502209663,0.05524338595569134,,
165888,"{""0"": 189, ""1"": 171, ""2"": 265, ""3"": 399}",1.327821,3,0.389648,0.0019972031004726887,0.08251953125,0.08351360000000001,-1.036120019853115,0.9172022938728333,0.000208784,-0.011960295960307121,-0.005800861166790128,0.02611712657380849,,
166912,"{""0"": 157, ""1"": 210, ""2"": 335, ""3"": 322}",1.341762,2,0.327148,0.0028202275279909372,0.142333984375,0.0834112,-1.0341186374425888,0.8873534202575684,0.000208528,-0.00795026309788227,-0.007453324506059289,0.037634296459145844,,
167936,"{""0"": 188, ""1"": 207, ""2"": 319, ""3"": 310}",1.359443,2,0.311523,0.0019965318497270346,0.1220703125,0.08330880000000002,-1.0643377676606178,0.9419712424278259,0.00020827200000000001,-0.02119407057762146,-0.0070972402463667095,0.02477513364283368,,
168960,"{""0"": 188, ""1"": 209, ""2"": 260, ""3"": 367}",1.351351,3,0.358398,0.003052877262234688,0.123046875,0.08320640000000001,-1.0767668560147285,0.9443517327308655,0.00020801600000000002,-0.015643414109945297,-0.005052984866779298,0.019000552769284695,,
169984,"{""0"": 180, ""1"": 181, ""2"": 289, ""3"": 374}",1.336814,3,0.365234,0.00189858244266361,0.073486328125,0.08310400000000001,-1.0570098534226418,0.931993842124939,0.00020776,-0.015787454321980476,-0.0035206778557039797,0.018724984547588974,,
171008,"{""0"": 162, ""1"": 176, ""2"": 233, ""3"": 453}",1.292031,3,0.442383,0.0025836897548288107,0.13134765625,0.08300160000000001,-1.0517254024744034,0.910268247127533,0.000207504,-0.014117239974439144,-0.006595632235985249,0.02823735843412578,,
172032,"{""0"": 165, ""1"": 216, ""2"": 312, ""3"": 331}",1.349578,3,0.323242,0.0022307494655251503,0.10693359375,0.0828992,-1.000873874872923,0.8791545629501343,0.000207248,-0.0024473965167999268,-0.004641506704501808,0.03829462721478194,,
173056,"{""0"": 182, ""1"": 178, ""2"": 233, ""3"": 431}",1.312262,3,0.420898,0.001845769351348281,0.085693359375,0.0827968,-1.0406218245625496,0.9313398003578186,0.00020699200000000003,-0.007197072729468346,-0.006903186324052513,0.03239972679875791,,
174080,"{""0"": 165, ""1"": 194, ""2"": 257, ""3"": 408}",1.322922,3,0.398438,0.002260311273857951,0.09716796875,0.0826944,-1.010278858244419,0.9159375429153442,0.000206736,-0.006605781614780426,-0.004195372341200709,0.02922651602420956,,
175104,"{""0"": 150, ""1"": 210, ""2"": 288, ""3"": 376}",1.330939,3,0.367188,0.0024890212807804346,0.105712890625,0.082592,-1.0331095084547997,0.7349368333816528,0.00020648,0.0037279613316059113,-0.0038090621237643063,0.06405988847836852,,
176128,"{""0"": 180, ""1"": 187, ""2"": 292, ""3"": 365}",1.341604,3,0.356445,0.0036794922780245543,0.167236328125,0.0824896,-1.0527949407696724,0.9027732610702515,0.000206224,-0.00422461424022913,-0.004856721148826182,0.036176039720885456,,
177152,"{""0"": 193, ""1"": 210, ""2"": 294, ""3"": 327}",1.362252,3,0.319336,0.0015447372570633888,0.09912109375,0.0823872,-1.0599928200244904,0.8839315176010132,0.00020596799999999998,-0.00806841067969799,-0.00394425964623224,0.038077952223829925,,
178176,"{""0"": 184, ""1"": 219, ""2"": 289, ""3"": 332}",1.360518,3,0.324219,0.002521769143640995,0.12255859375,0.0822848,-1.029244489967823,0.9325612783432007,0.000205712,-0.014381167478859425,-0.006928162067197263,0.027220095857046545,,
179200,"{""0"": 180, ""1"": 211, ""2"": 289, ""3"": 344}",1.354565,3,0.335938,0.0029565945733338594,0.143798828125,0.0821824,-1.0510608181357384,0.9477434754371643,0.000205456,-0.008229875937104225,-0.006589197495486587,0.019431708671618253,,
180224,"{""0"": 159, ""1"": 213, ""2"": 280, ""3"": 372}",1.338229,3,0.363281,0.0017483083065599203,0.0927734375,0.08208,-1.0405983924865723,0.9285333752632141,0.0002052,0.001864684745669365,-0.004620987368980423,0.03126748849172145,,
181248,"{""0"": 183, ""1"": 196, ""2"": 308, ""3"": 337}",1.351311,3,0.329102,0.0017614044481888413,0.123046875,0.08197760000000001,-1.0506218522787094,0.9013364911079407,0.000204944,-0.013398196548223495,-0.006751605425961316,0.03162216697819531,,
182272,"{""0"": 199, ""1"": 219, ""2"": 244, ""3"": 362}",1.357586,3,0.353516,0.0020331116393208504,0.104248046875,0.08187520000000001,-1.0213122069835663,0.919394850730896,0.00020468800000000002,-0.015222301706671715,-0.0058914770488627255,0.028273118077777326,,
183296,"{""0"": 169, ""1"": 214, ""2"": 277, ""3"": 364}",1.345838,3,0.355469,0.001283777877688408,0.080810546875,0.0817728,-1.0423480495810509,0.8973885178565979,0.000204432,-0.008836059831082821,-0.005714938044548035,0.029339242377318442,,
184320,"{""0"": 173, ""1"": 198, ""2"": 293, ""3"": 360}",1.343694,3,0.351562,0.002396324649453163,0.13330078125,0.0816704,-1.0379586294293404,0.8967022895812988,0.000204176,-0.006673161871731281,-0.006128199922386557,0.03241688618436456,,
185344,"{""0"": 173, ""1"": 217, ""2"": 335, ""3"": 299}",1.354203,2,0.327148,0.0022497614845633507,0.109619140625,0.081568,-1.0246365666389465,0.8368849158287048,0.00020391999999999999,-0.005945926532149315,-0.006591228884644806,0.04737930209375918,,
186368,"{""0"": 192, ""1"": 192, ""2"": 225, ""3"": 415}",1.326749,3,0.405273,0.0015826044837012887,0.0810546875,0.08146560000000001,-1.0285472199320793,0.9205139875411987,0.00020366400000000002,-0.011371584609150887,-0.004158416413702071,0.026435984764248133,,
