Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
550000,0.0,100000,"{""0"": 142972, ""1"": 141791, ""2"": 128974, ""3"": 136263}","{""0"": 13006, ""1"": 13010, ""2"": 11225, ""3"": 12759}",1.385477,1.384487,1.233802,min,,8000,0.0,2.3302721977233887,2.366382360458374,0.04689062014222145,1.2603546380996704,0.03748021274805069,-3.283942222595215,-2.391592025756836,0.0036067580804228783,0.003011722583323717,0.0009953510016202927,0.0,"[0.27326810359954834, 0.2690717875957489, 0.19463537633419037, 0.2630247175693512]","{""0"": 12, ""1"": 13, ""2"": 10, ""3"": 29}"
600000,0.0,100000,"{""0"": 155558, ""1"": 154621, ""2"": 140551, ""3"": 149270}","{""0"": 12586, ""1"": 12830, ""2"": 11577, ""3"": 13007}",1.385498,1.3853,1.233802,min,,8000,0.0,2.0277626514434814,2.0729808807373047,0.04236935079097748,1.2390167713165283,0.033741481602191925,-3.3890273571014404,-2.092607021331787,0.0029178077820688486,0.002695060335099697,0.0001759367878548801,0.0,"[0.2424423098564148, 0.249800905585289, 0.24320241808891296, 0.26455438137054443]","{""0"": 7, ""1"": 15, ""2"": 15, ""3"": 27}"
650000,0.0,100000,"{""0"": 168250, ""1"": 167624, ""2"": 151932, ""3"": 162194}","{""0"": 12692, ""1"": 13003, ""2"": 11381, ""3"": 12924}",1.385476,1.38489,1.233802,min,,8000,0.0,2.4354755878448486,2.4679927825927734,0.04372166842222214,1.31138014793396,0.03400162607431412,-3.3813469409942627,-2.486891269683838,0.002459245501086116,0.004255531821399927,0.002638125792145729,0.0,"[0.2631409168243408, 0.26367077231407166, 0.215765118598938, 0.2574232220649719]","{""0"": 17, ""1"": 13, ""2"": 15, ""3"": 19}"
700000,0.0,100000,"{""0"": 181103, ""1"": 180622, ""2"": 163138, ""3"": 175137}","{""0"": 12853, ""1"": 12998, ""2"": 11206, ""3"": 12943}",1.385429,1.384456,1.233802,min,,8000,0.0,2.154939889907837,2.1925368309020996,0.04628109559416771,1.2466769218444824,0.03067108616232872,-3.4844348430633545,-2.2186882495880127,0.0033374864142388105,0.006651047617197037,0.00039489840855821967,0.0,"[0.2790200412273407, 0.2568821310997009, 0.24092459678649902, 0.22317323088645935]","{""0"": 22, ""1"": 8, ""2"": 15, ""3"": 19}"
750000,0.0,100000,"{""0"": 193850, ""1"": 193550, ""2"": 174451, ""3"": 188149}","{""0"": 12747, ""1"": 12928, ""2"": 11313, ""3"": 13012}",1.385402,1.384729,1.233802,min,,8000,0.0,2.200140953063965,2.226271629333496,0.04101603478193283,1.2682932615280151,0.03158180043101311,-3.455174207687378,-2.256619453430176,0.003144368529319763,0.0035555362701416016,0.0010893678991124034,0.0,"[0.2508632242679596, 0.26260632276535034, 0.2027115523815155, 0.2838188707828522]","{""0"": 7, ""1"": 15, ""2"": 10, ""3"": 32}"
800000,0.0,100000,"{""0"": 206577, ""1"": 206518, ""2"": 185772, ""3"": 201133}","{""0"": 12727, ""1"": 12968, ""2"": 11321, ""3"": 12984}",1.385377,1.384747,1.233802,min,,8000,0.0,2.312345504760742,2.3484959602355957,0.039828620851039886,1.228640079498291,0.034626398235559464,-3.3631389141082764,-2.375218391418457,0.0027473466470837593,0.002121452707797289,-0.0001787282235454768,0.0,"[0.25157004594802856, 0.2476387619972229, 0.2501879334449768, 0.25060325860977173]","{""0"": 12, ""1"": 7, ""2"": 17, ""3"": 28}"
850000,0.0,100000,"{""0"": 219385, ""1"": 219184, ""2"": 196979, ""3"": 214452}","{""0"": 12808, ""1"": 12666, ""2"": 11207, ""3"": 13319}",1.385348,1.384286,1.233802,min,,8000,0.0,2.4313371181488037,2.491604804992676,0.05490010231733322,1.1888216733932495,0.032491397112607956,-3.4267799854278564,-2.499255657196045,0.004155214875936508,0.0032810678239911795,-0.0014613979728892446,0.0,"[0.2593902349472046, 0.26059281826019287, 0.2353757619857788, 0.24464119970798492]","{""0"": 5, ""1"": 16, ""2"": 15, ""3"": 28}"
900000,0.0,100000,"{""0"": 232546, ""1"": 232072, ""2"": 208082, ""3"": 227300}","{""0"": 13161, ""1"": 12888, ""2"": 11103, ""3"": 12848}",1.385295,1.384113,1.233802,min,,8000,0.0,2.46620512008667,2.4974186420440674,0.03592942655086517,1.277099370956421,0.03110389970242977,-3.4704220294952393,-2.5147531032562256,0.0022584388498216867,0.0023290300741791725,0.0013469038531184196,0.0,"[0.2695894241333008, 0.27202755212783813, 0.18392236530780792, 0.27446070313453674]","{""0"": 11, ""1"": 17, ""2"": 8, ""3"": 28}"
950000,0.0,100000,"{""0"": 245475, ""1"": 244928, ""2"": 219332, ""3"": 240265}","{""0"": 12929, ""1"": 12856, ""2"": 11250, ""3"": 12965}",1.385266,1.384584,1.233802,min,,8000,0.0,2.7820188999176025,2.8098530769348145,0.030892247334122658,1.2468500137329102,0.030619021505117416,-3.4861338138580322,-2.8319740295410156,0.0018033824162557721,0.0011221474269405007,0.0003995232982560992,0.0,"[0.25450003147125244, 0.24984627962112427, 0.22318659722805023, 0.27246707677841187]","{""0"": 12, ""1"": 7, ""2"": 14, ""3"": 31}"
1000000,0.0,100000,"{""0"": 258347, ""1"": 258039, ""2"": 230418, ""3"": 253196}","{""0"": 12872, ""1"": 13111, ""2"": 11086, ""3"": 12931}",1.385221,1.38408,1.233802,min,,8000,0.0,2.5309481620788574,2.5674726963043213,0.05020874738693237,1.2135772705078125,0.029838522896170616,-3.5119550228118896,-2.5917906761169434,0.0043918113224208355,0.0037484371569007635,-0.0006034988909959793,0.0,"[0.24495083093643188, 0.24787816405296326, 0.22143203020095825, 0.285739004611969]","{""0"": 7, ""1"": 10, ""2"": 17, ""3"": 30}"
