Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
1024,"{""0"": 172, ""1"": 172, ""2"": 170, ""3"": 172, ""4"": 176, ""5"": 162}",1.791444,4,0.171875,,,,,,,,,,,
2048,"{""0"": 157, ""1"": 186, ""2"": 164, ""3"": 169, ""4"": 188, ""5"": 160}",1.789256,4,0.183594,0.00027125305496156216,0.0,0.0998976,-1.7916377559304237,0.0057572126388549805,0.000249744,0.025185586884617805,-0.0012321775720920414,0.11300325719639659,,
3072,"{""0"": 177, ""1"": 190, ""2"": 167, ""3"": 167, ""4"": 163, ""5"": 160}",1.790034,1,0.185547,8.60398868098855e-05,0.0,0.0997952,-1.7912343963980675,0.17624026536941528,0.00024948799999999997,0.026088809594511986,-0.0003995472507085651,0.112360171508044,,
4096,"{""0"": 191, ""1"": 175, ""2"": 162, ""3"": 166, ""4"": 182, ""5"": 148}",1.788387,0,0.186523,0.00016231031622737646,0.0,0.09969280000000001,-1.7909448146820068,0.33771640062332153,0.000249232,0.032685935497283936,-0.00018050699145533144,0.1347282100468874,,
5120,"{""0"": 169, ""1"": 166, ""2"": 175, ""3"": 171, ""4"": 169, ""5"": 174}",1.791595,2,0.170898,0.0002444094861857593,0.0,0.09959040000000001,-1.791329212486744,0.5155544877052307,0.000248976,0.06561142206192017,-0.00043771296623162925,0.21128746587783098,,
6144,"{""0"": 146, ""1"": 161, ""2"": 157, ""3"": 178, ""4"": 188, ""5"": 194}",1.786632,5,0.189453,0.0014727790839970112,0.01904296875,0.09948800000000001,-1.7904697582125664,0.5039081573486328,0.00024872,0.06929199397563934,-0.0012712715833913535,0.19153036549687386,,
7168,"{""0"": 172, ""1"": 167, ""2"": 156, ""3"": 178, ""4"": 175, ""5"": 176}",1.790796,3,0.173828,0.00025069050025194883,0.0,0.0993856,-1.7885699346661568,0.6780080199241638,0.000248464,0.03626088425517082,-0.0005830343288835138,0.13425540458410978,,
8192,"{""0"": 140, ""1"": 181, ""2"": 177, ""3"": 162, ""4"": 171, ""5"": 193}",1.786891,5,0.188477,0.0005507859168574214,0.0029296875,0.09928320000000002,-1.7881936207413673,0.5178913474082947,0.00024820800000000003,0.020010879263281822,-4.3468811782076955e-05,0.13407505862414837,,
9216,"{""0"": 148, ""1"": 150, ""2"": 178, ""3"": 153, ""4"": 227, ""5"": 168}",1.779629,4,0.22168,0.002452312735840678,0.057861328125,0.09918080000000001,-1.7841515466570854,0.4392620325088501,0.000247952,0.04982580989599228,-0.0025905065122060478,0.20075989793986082,,
10240,"{""0"": 170, ""1"": 145, ""2"": 179, ""3"": 152, ""4"": 201, ""5"": 177}",1.785938,4,0.196289,0.0013704205630347133,0.015869140625,0.09907840000000001,-1.784822255373001,0.4676632285118103,0.000247696,0.035420820116996765,-0.0011308040120638907,0.16873750183731318,,
11264,"{""0"": 147, ""1"": 157, ""2"": 204, ""3"": 167, ""4"": 181, ""5"": 168}",1.786179,2,0.199219,0.0019169296137988567,0.01953125,0.09897600000000001,-1.783890537917614,0.3964291214942932,0.00024744,0.02775411307811737,-0.002204393851570785,0.15067659271880984,,
12288,"{""0"": 145, ""1"": 101, ""2"": 211, ""3"": 204, ""4"": 211, ""5"": 152}",1.760804,2,0.206055,0.004091668874025345,0.133056640625,0.0988736,-1.7726557180285454,0.25377845764160156,0.000247184,0.07568188011646271,-0.004011865239590406,0.2525205574929714,,
13312,"{""0"": 139, ""1"": 139, ""2"": 185, ""3"": 215, ""4"": 217, ""5"": 129}",1.768786,4,0.211914,0.0030962214805185795,0.0654296875,0.0987712,-1.7642801105976105,0.38820749521255493,0.000246928,0.05682971328496933,-0.0022193845943547785,0.15192237962037325,,
14336,"{""0"": 153, ""1"": 111, ""2"": 213, ""3"": 213, ""4"": 208, ""5"": 126}",1.75969,2,0.208008,0.0018241133075207472,0.08203125,0.0986688,-1.7549634128808975,0.5245678424835205,0.000246672,0.03779640793800354,-0.001421519904397428,0.17458048835396767,,
15360,"{""0"": 126, ""1"": 110, ""2"": 230, ""3"": 229, ""4"": 212, ""5"": 117}",1.74175,2,0.224609,0.0022970070131123066,0.05908203125,0.0985664,-1.7595272958278656,0.47487276792526245,0.000246416,0.034878093749284744,-0.003276322124293074,0.19126957561820745,,
16384,"{""0"": 117, ""1"": 124, ""2"": 222, ""3"": 233, ""4"": 213, ""5"": 115}",1.743974,3,0.227539,0.0028667531441897154,0.084228515625,0.098464,-1.7470526099205017,-0.034456491470336914,0.00024616,0.07844097912311554,-0.002435098373098299,0.26437587570399046,,
