Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
50000,0.0,50000,"{""0"": 12586, ""1"": 12478, ""2"": 12470, ""3"": 12466}","{""0"": 12586, ""1"": 12478, ""2"": 12470, ""3"": 12466}",1.386286,1.386286,1.233802,min,,8000,0.0,2.211876630783081,2.256626605987549,0.04979369789361954,1.3860454559326172,0.16526946425437927,-1.800178050994873,-2.4409661293029785,0.04085192829370499,0.033369455486536026,0.025166818872094154,0.0,"[0.2550722658634186, 0.24223211407661438, 0.2555006444454193, 0.24719500541687012]","{""2"": 64}"
100000,0.0,100000,"{""0"": 24690, ""1"": 24122, ""2"": 26312, ""3"": 24876}","{""0"": 12104, ""1"": 11644, ""2"": 13842, ""3"": 12410}",1.385778,1.384169,1.233802,min,,8000,0.0,1.859010100364685,1.8900771141052246,0.026092493906617165,1.2218716144561768,0.015749119222164154,-4.150970935821533,-1.8826727867126465,0.0031310413032770157,0.0021140878088772297,-0.0001878742768894881,0.0,"[0.1600450724363327, 0.1725757122039795, 0.3201751410961151, 0.3472040891647339]","{""2"": 18, ""3"": 46}"
150000,0.0,100000,"{""0"": 35918, ""1"": 35681, ""2"": 39783, ""3"": 38618}","{""0"": 11228, ""1"": 11559, ""2"": 13471, ""3"": 13742}",1.385206,1.382296,1.233802,min,,8000,0.0,1.762890338897705,1.7943527698516846,0.04566577076911926,1.2079411745071411,0.06101444363594055,-2.796644687652588,-1.8828336000442505,0.011205989867448807,0.007628984749317169,-0.001577877439558506,0.0,"[0.23104238510131836, 0.23889775574207306, 0.281477153301239, 0.24858269095420837]","{""0"": 7, ""1"": 25, ""2"": 21, ""3"": 11}"
200000,0.0,100000,"{""0"": 48463, ""1"": 48520, ""2"": 51667, ""3"": 51350}","{""0"": 12545, ""1"": 12839, ""2"": 11884, ""3"": 12732}",1.385837,1.38585,1.233802,min,,8000,0.0,2.308173418045044,2.3645758628845215,0.07351599633693695,1.2470738887786865,0.0805579274892807,-2.5187788009643555,-2.444025993347168,0.015578135848045349,0.011869987472891808,0.0010692075593397021,0.0,"[0.24799132347106934, 0.2475239634513855, 0.27060770988464355, 0.233877032995224]","{""0"": 18, ""1"": 10, ""2"": 25, ""3"": 11}"
250000,0.0,100000,"{""0"": 61666, ""1"": 61393, ""2"": 62818, ""3"": 64123}","{""0"": 13203, ""1"": 12873, ""2"": 11151, ""3"": 12773}",1.386146,1.384226,1.233802,min,,8000,0.0,2.5612409114837646,2.6269567012786865,0.06031730771064758,1.2920948266983032,0.0681864321231842,-2.68550968170166,-2.667659282684326,0.0065847160294651985,0.004950939677655697,0.0039748563431203365,0.0,"[0.25382453203201294, 0.2603369951248169, 0.21821507811546326, 0.2676233947277069]","{""0"": 4, ""1"": 16, ""2"": 18, ""3"": 26}"
300000,0.0,100000,"{""0"": 74652, ""1"": 74252, ""2"": 74009, ""3"": 77087}","{""0"": 12986, ""1"": 12859, ""2"": 11191, ""3"": 12964}",1.386161,1.384414,1.233802,min,,8000,0.0,2.479241132736206,2.540970802307129,0.06286123394966125,1.2433172464370728,0.06649467349052429,-2.7106335163116455,-2.604118824005127,0.014564529992640018,0.00865667313337326,0.0006326283328235149,0.0,"[0.24829626083374023, 0.25790897011756897, 0.21997690200805664, 0.27381789684295654]","{""0"": 10, ""1"": 14, ""2"": 16, ""3"": 24}"
350000,0.0,100000,"{""0"": 87383, ""1"": 87013, ""2"": 85082, ""3"": 90522}","{""0"": 12731, ""1"": 12761, ""2"": 11073, ""3"": 13435}",1.386046,1.38382,1.233802,min,,8000,0.0,2.214405059814453,2.279296636581421,0.07583005726337433,1.1982085704803467,0.062349069863557816,-2.7750065326690674,-2.322815418243408,0.0071397097781300545,0.0072004287503659725,-0.0022189640440046787,0.0,"[0.2779715359210968, 0.2907564640045166, 0.23711231350898743, 0.19415971636772156]","{""0"": 14, ""1"": 21, ""2"": 17, ""3"": 12}"
400000,0.0,100000,"{""0"": 100217, ""1"": 99505, ""2"": 96482, ""3"": 103796}","{""0"": 12834, ""1"": 12492, ""2"": 11400, ""3"": 13274}",1.385956,1.384738,1.233802,min,,8000,0.0,2.4160232543945312,2.457516670227051,0.05404669791460037,1.245629906654358,0.04255390912294388,-3.1569836139678955,-2.486036777496338,0.006555433385074139,0.005033333320170641,0.0005033368361182511,0.0,"[0.25614312291145325, 0.25664132833480835, 0.2024671584367752, 0.2847484052181244]","{""0"": 18, ""1"": 8, ""2"": 7, ""3"": 31}"
450000,0.0,100000,"{""0"": 113161, ""1"": 112829, ""2"": 107583, ""3"": 116427}","{""0"": 12944, ""1"": 13324, ""2"": 11101, ""3"": 12631}",1.385896,1.383966,1.233802,min,,8000,0.0,2.027036666870117,2.050959587097168,0.04509095847606659,1.2013436555862427,0.030347753316164017,-3.495032787322998,-2.0772790908813477,0.00818178802728653,0.006184450350701809,-0.0009850417263805866,0.0,"[0.2730383574962616, 0.24426040053367615, 0.18261778354644775, 0.3000834882259369]","{""0"": 20, ""1"": 7, ""2"": 10, ""3"": 27}"
500000,0.0,100000,"{""0"": 126175, ""1"": 126145, ""2"": 118474, ""3"": 129206}","{""0"": 13014, ""1"": 13316, ""2"": 10891, ""3"": 12779}",1.385786,1.383336,1.233802,min,,8000,0.0,2.2244150638580322,2.245898723602295,0.045360587537288666,1.2896770238876343,0.031045667827129364,-3.4722959995269775,-2.2760632038116455,0.006353013217449188,0.00861772894859314,0.0017350998241454363,0.0,"[0.2548859119415283, 0.279890775680542, 0.2508932054042816, 0.21433016657829285]","{""0"": 9, ""1"": 23, ""2"": 17, ""3"": 15}"
