Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
50000,0.0,50000,"{""0"": 8332, ""1"": 8281, ""2"": 8435, ""3"": 8328, ""4"": 8277, ""5"": 8347}","{""0"": 8332, ""1"": 8281, ""2"": 8435, ""3"": 8328, ""4"": 8277, ""5"": 8347}",1.79174,1.79174,1.594666,min,,8000,0.0,3.0126094818115234,3.032033681869507,0.06523561477661133,1.791624903678894,0.1651892364025116,-1.8006635904312134,-3.308608293533325,0.0023177447728812695,0.007539989426732063,0.03254278749227524,0.0,"[0.1633271723985672, 0.16615207493305206, 0.16956613957881927, 0.16324497759342194, 0.1702200472354889, 0.16748961806297302]","{""4"": 64}"
100000,0.0,100000,"{""0"": 16642, ""1"": 16751, ""2"": 17012, ""3"": 16438, ""4"": 16625, ""5"": 16532}","{""0"": 8310, ""1"": 8470, ""2"": 8577, ""3"": 8110, ""4"": 8348, ""5"": 8185}",1.7917,1.791579,1.594666,min,,8000,0.0,2.855517864227295,2.8555283546447754,0.05842576548457146,1.790294885635376,0.010378307662904263,-4.568037509918213,-2.8745150566101074,0.012072272598743439,0.003205706598237157,0.0020307376980781555,0.0,"[0.1683182716369629, 0.17894969880580902, 0.16569238901138306, 0.15508385002613068, 0.17592716217041016, 0.1560286581516266]","{""1"": 64}"
150000,0.0,100000,"{""0"": 25947, ""1"": 26447, ""2"": 25118, ""3"": 23662, ""4"": 25051, ""5"": 23775}","{""0"": 9305, ""1"": 9696, ""2"": 8106, ""3"": 7224, ""4"": 8426, ""5"": 7243}",1.790919,1.785439,1.594666,min,,8000,0.0,2.5503487586975098,2.553046464920044,0.033752307295799255,1.7868760824203491,0.0067379469983279705,-5.0,-2.5622267723083496,0.0017687249928712845,0.0017722435295581818,0.0012951019452884793,0.0,"[0.18587374687194824, 0.1860784888267517, 0.14208875596523285, 0.173608660697937, 0.15564225614070892, 0.15670812129974365]","{""1"": 64}"
200000,0.0,100000,"{""0"": 34906, ""1"": 33949, ""2"": 31211, ""3"": 33914, ""4"": 31619, ""5"": 34401}","{""0"": 8959, ""1"": 7502, ""2"": 6093, ""3"": 10252, ""4"": 6568, ""5"": 10626}",1.790869,1.769847,1.594666,min,,8000,0.0,2.2008819580078125,2.2196874618530273,0.03306466341018677,1.552432656288147,0.006742150988429785,-4.99937629699707,-2.217801570892334,0.00579267181456089,0.00550429243594408,-0.0002847390715032816,0.0,"[0.13522526621818542, 0.11772875487804413, 0.09996287524700165, 0.2981640696525574, 0.0954596996307373, 0.2534593343734741]","{""0"": 4, ""2"": 3, ""3"": 38, ""5"": 19}"
250000,0.0,100000,"{""0"": 44340, ""1"": 41494, ""2"": 36129, ""3"": 45499, ""4"": 36358, ""5"": 46180}","{""0"": 9434, ""1"": 7545, ""2"": 4918, ""3"": 11585, ""4"": 4739, ""5"": 11779}",1.786838,1.730861,1.594666,min,,8000,0.0,1.7898200750350952,1.8131214380264282,0.03217592462897301,1.6254514455795288,0.0067379469983279705,-5.0,-1.8060379028320312,0.006667436566203833,0.006248229183256626,0.00020743143977597356,0.0,"[0.13354381918907166, 0.13037528097629547, 0.1254768669605255, 0.2536817193031311, 0.14246585965156555, 0.2144564837217331]","{""0"": 4, ""1"": 3, ""2"": 5, ""3"": 26, ""4"": 10, ""5"": 16}"
300000,0.0,100000,"{""0"": 51709, ""1"": 48299, ""2"": 43187, ""3"": 56027, ""4"": 44103, ""5"": 56675}","{""0"": 7369, ""1"": 6805, ""2"": 7058, ""3"": 10528, ""4"": 7745, ""5"": 10495}",1.786147,1.774613,1.594666,min,,8000,0.0,1.6871312856674194,1.7151153087615967,0.032624512910842896,1.590491533279419,0.007467768155038357,-4.897159099578857,-1.7022854089736938,0.003292722161859274,0.003212391398847103,-3.117183950962499e-05,0.0,"[0.12854257225990295, 0.1469089537858963, 0.14521826803684235, 0.21210607886314392, 0.1788322478532791, 0.18839187920093536]","{""0"": 8, ""1"": 9, ""2"": 6, ""3"": 15, ""4"": 18, ""5"": 8}"
350000,0.0,100000,"{""0"": 58741, ""1"": 55611, ""2"": 50943, ""3"": 66113, ""4"": 52032, ""5"": 66560}","{""0"": 7032, ""1"": 7312, ""2"": 7756, ""3"": 10086, ""4"": 7929, ""5"": 9885}",1.786159,1.78152,1.594666,min,,8000,0.0,1.699578046798706,1.7108979225158691,0.03794725239276886,1.645248532295227,0.01712409406900406,-4.0672688484191895,-1.7411506175994873,0.010937480255961418,0.009775223210453987,0.0008661304600536823,0.0,"[0.14719146490097046, 0.14456939697265625, 0.16330231726169586, 0.22488221526145935, 0.1608826220035553, 0.15917198359966278]","{""0"": 1, ""1"": 2, ""2"": 7, ""3"": 43, ""4"": 10, ""5"": 1}"
400000,0.0,100000,"{""0"": 66282, ""1"": 63703, ""2"": 58158, ""3"": 76021, ""4"": 59395, ""5"": 76441}","{""0"": 7541, ""1"": 8092, ""2"": 7215, ""3"": 9908, ""4"": 7363, ""5"": 9881}",1.785862,1.782646,1.594666,min,,8000,0.0,1.520645022392273,1.549139142036438,0.04251826927065849,1.6348397731781006,0.016377856954932213,-4.111824989318848,-1.5557453632354736,0.006928413175046444,0.007527359761297703,0.0006580346380360425,0.0,"[0.14823029935359955, 0.14382994174957275, 0.1391703188419342, 0.20701590180397034, 0.16478851437568665, 0.1969650238752365]","{""0"": 4, ""1"": 6, ""2"": 5, ""3"": 14, ""4"": 12, ""5"": 23}"
450000,0.0,100000,"{""0"": 73924, ""1"": 71433, ""2"": 64949, ""3"": 86520, ""4"": 66243, ""5"": 86931}","{""0"": 7642, ""1"": 7730, ""2"": 6791, ""3"": 10499, ""4"": 6848, ""5"": 10490}",1.784922,1.774503,1.594666,min,,8000,0.0,1.3623638153076172,1.387694239616394,0.038855090737342834,1.5484373569488525,0.016369465738534927,-4.112337589263916,-1.4000134468078613,0.003100017784163356,0.004068266600370407,-0.0007566520944237709,0.0,"[0.16406552493572235, 0.15817393362522125, 0.09800124168395996, 0.18797218799591064, 0.1442960500717163, 0.24749112129211426]","{""0"": 9, ""1"": 4, ""2"": 3, ""3"": 9, ""4"": 5, ""5"": 34}"
500000,0.0,100000,"{""0"": 81804, ""1"": 79822, ""2"": 71217, ""3"": 96841, ""4"": 73055, ""5"": 97261}","{""0"": 7880, ""1"": 8389, ""2"": 6268, ""3"": 10321, ""4"": 6812, ""5"": 10330}",1.784116,1.774092,1.594666,min,,8000,0.0,1.4181878566741943,1.4511637687683105,0.04034368693828583,1.591010332107544,0.015002639964222908,-4.19952917098999,-1.4564123153686523,0.00403773644939065,0.0033174706622958183,-5.4843942052684724e-05,0.0,"[0.1503198742866516, 0.17466473579406738, 0.10830150544643402, 0.20009738206863403, 0.1411549150943756, 0.22546157240867615]","{""0"": 4, ""1"": 7, ""2"": 2, ""3"": 14, ""4"": 9, ""5"": 28}"
