Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
11264,"{""0"": 235, ""1"": 248, ""2"": 301, ""3"": 240}",1.381153,2,0.293945,0.00247393362224102,0.017578125,0.09897600000000001,-1.3787167742848396,0.5833654403686523,0.00024744,0.009194565936923027,-0.0023779782350175083,0.06060557719320059,,
12288,"{""0"": 234, ""1"": 250, ""2"": 317, ""3"": 223}",1.376509,2,0.30957,0.0011402431409806013,0.0,0.0988736,-1.3766905441880226,0.6818196773529053,0.000247184,0.0031012315303087234,-0.0006651639123447239,0.03823684016242623,,
13312,"{""0"": 250, ""1"": 221, ""2"": 348, ""3"": 205}",1.36395,2,0.339844,0.0014130289200693369,0.040771484375,0.0987712,-1.3635401725769043,0.7346580028533936,0.000246928,0.0023898258805274963,-0.0013817790895700455,0.04470127820968628,,
14336,"{""0"": 306, ""1"": 189, ""2"": 329, ""3"": 200}",1.356595,2,0.321289,0.0030244903173297644,0.06689453125,0.0986688,-1.3647125959396362,0.7742265462875366,0.000246672,-0.0044302381575107574,-0.0011171235819347203,0.03193114674650133,,
15360,"{""0"": 243, ""1"": 214, ""2"": 365, ""3"": 202}",1.356408,2,0.356445,0.0016738709527999163,0.083251953125,0.0985664,-1.3543344661593437,0.823928952217102,0.000246416,-0.010886216536164284,-0.004153059504460543,0.02762591710779816,,
16384,"{""0"": 262, ""1"": 196, ""2"": 357, ""3"": 209}",1.356944,2,0.348633,0.00011131586506962776,0.129638671875,0.098464,-1.3324137777090073,0.7981888055801392,0.00024616,0.013112693093717098,0.0005855814670212567,0.057754265144467354,,
17408,"{""0"": 253, ""1"": 174, ""2"": 409, ""3"": 188}",1.324359,2,0.399414,0.0014624253381043673,0.129638671875,0.09836160000000001,-1.3332021459937096,0.85059654712677,0.000245904,-0.0059302933514118195,-0.0034072091802954674,0.034520938992500305,,
18432,"{""0"": 276, ""1"": 172, ""2"": 423, ""3"": 153}",1.302277,2,0.413086,0.0011801091022789478,0.015625,0.0982592,-1.3257592767477036,0.8614019155502319,0.000245648,-0.0048018526285886765,-0.0007699231209699064,0.03185654152184725,,
19456,"{""0"": 266, ""1"": 181, ""2"": 435, ""3"": 142}",1.294127,2,0.424805,0.0026456275954842567,0.079833984375,0.0981568,-1.2964140176773071,0.9488419890403748,0.000245392,-0.0011530346237123013,-0.001067564357072115,0.01362404937390238,,
20480,"{""0"": 293, ""1"": 148, ""2"": 417, ""3"": 166}",1.298401,2,0.407227,0.0017952157650142908,0.0458984375,0.0980544,-1.3096288591623306,0.9663417339324951,0.000245136,-0.00788853969424963,-0.0010934415040537715,0.008764209866058081,,
21504,"{""0"": 296, ""1"": 166, ""2"": 402, ""3"": 160}",1.310829,2,0.392578,0.0007707607001066208,0.016845703125,0.097952,-1.2987872436642647,0.947219729423523,0.00024488,0.0016723470762372017,-0.000671567366225645,0.020270103181246668,,
22528,"{""0"": 301, ""1"": 182, ""2"": 381, ""3"": 160}",1.324827,2,0.37207,0.0023771715350449085,0.10205078125,0.09784960000000001,-1.289065346121788,0.9507957696914673,0.00024462400000000003,-0.010230627842247486,-0.0012834070366807282,0.01647593971574679,,
23552,"{""0"": 275, ""1"": 157, ""2"": 465, ""3"": 127}",1.257935,2,0.454102,0.002763833152130246,0.03564453125,0.0977472,-1.2921909242868423,0.963478147983551,0.000244368,-0.013086475431919098,-0.0015371863555628806,0.010142793296836317,,
24576,"{""0"": 238, ""1"": 162, ""2"": 478, ""3"": 146}",1.264214,2,0.466797,0.0007568583241663873,0.00048828125,0.0976448,-1.2787242084741592,0.9892088770866394,0.000244112,-0.01417158730328083,-0.00019381020683795214,0.0029362248023971915,,
25600,"{""0"": 214, ""1"": 137, ""2"": 505, ""3"": 168}",1.241448,2,0.493164,0.0021425047889351845,0.0576171875,0.0975424,-1.2451133951544762,0.9922094345092773,0.000243856,-0.012092803604900837,-0.0022110517602413893,0.002710589862545021,,
26624,"{""0"": 219, ""1"": 150, ""2"": 495, ""3"": 160}",1.252677,2,0.483398,0.0003431443474255502,0.07373046875,0.09744000000000001,-1.2324527353048325,0.990852415561676,0.0002436,-0.011041620746254921,-0.001431973185390234,0.006888173185870983,,
27648,"{""0"": 181, ""1"": 148, ""2"": 539, ""3"": 156}",1.21033,2,0.526367,0.003171848598867655,0.16162109375,0.09733760000000001,-1.2213301211595535,0.9917998909950256,0.00024334400000000002,0.004642863757908344,-0.003275068593211472,0.004960516685969196,,
28672,"{""0"": 204, ""1"": 161, ""2"": 502, ""3"": 157}",1.249274,2,0.490234,0.0007035525050014257,0.2333984375,0.09723520000000001,-1.2231878191232681,0.9662071466445923,0.000243088,-0.0118126654997468,-0.001299395167734474,0.012708331749308854,,
29696,"{""0"": 202, ""1"": 152, ""2"": 540, ""3"": 130}",1.202832,2,0.527344,0.0015812034253031015,0.01806640625,0.0971328,-1.2196079865098,0.9911345839500427,0.000242832,-0.009651511907577515,-0.0002997192204929888,0.004463741948711686,,
30720,"{""0"": 206, ""1"": 165, ""2"": 506, ""3"": 147}",1.243733,2,0.494141,0.00310296262614429,0.058837890625,0.09703040000000002,-1.212903879582882,0.9967139959335327,0.00024257600000000002,-0.012612382881343365,-0.000871464901138097,0.003408240507269511,,
31744,"{""0"": 217, ""1"": 131, ""2"": 501, ""3"": 175}",1.243536,2,0.489258,0.00376980472356081,0.121337890625,0.09692800000000001,-1.2493197843432426,0.9473516345024109,0.00024232000000000002,-0.006463152356445789,-0.0044615938677452505,0.011752920341677964,,
32768,"{""0"": 233, ""1"": 145, ""2"": 487, ""3"": 159}",1.256317,2,0.475586,0.0018041161820292473,0.17578125,0.09682560000000001,-1.2417427450418472,0.9881405234336853,0.000242064,-0.017553389072418213,-0.0036408075829967856,0.004538029883406125,,
33792,"{""0"": 244, ""1"": 117, ""2"": 491, ""3"": 172}",1.241719,2,0.479492,0.0015644844388589263,0.07958984375,0.09672320000000001,-1.2711713910102844,0.9921622276306152,0.000241808,-0.016998641192913055,-0.0029685595363844186,0.0025765416503418237,,
34816,"{""0"": 271, ""1"": 133, ""2"": 427, ""3"": 193}",1.296182,2,0.416992,0.0002844137488864362,0.0,0.0966208,-1.2559910416603088,0.9867857694625854,0.000241552,-0.015469804406166077,-0.0009178132750093937,0.0050474524177843705,,
35840,"{""0"": 238, ""1"": 154, ""2"": 463, ""3"": 169}",1.280289,2,0.452148,0.001884364988654852,0.164794921875,0.0965184,-1.286579817533493,0.9883667230606079,0.00024129600000000003,-0.018968582153320312,-0.003524934552842751,0.005360932511393912,,
36864,"{""0"": 270, ""1"": 128, ""2"": 438, ""3"": 188}",1.285869,2,0.427734,0.0019194968044757843,0.042724609375,0.096416,-1.2912926226854324,0.9826943874359131,0.00024104,-0.013009478338062763,-0.0014487922890111804,0.0065678613318596035,,
37888,"{""0"": 281, ""1"": 132, ""2"": 445, ""3"": 166}",1.276061,2,0.43457,0.0008245330536738038,0.058349609375,0.0963136,-1.2738844454288483,0.9554733037948608,0.000240784,-0.012103615328669548,-0.002847092895535752,0.013820544409099966,,
38912,"{""0"": 331, ""1"": 130, ""2"": 385, ""3"": 178}",1.299014,2,0.375977,0.002951424103230238,0.094482421875,0.0962112,-1.259858787059784,0.9958124756813049,0.000240528,-0.017999842762947083,-0.00333378987852484,0.0013603124280052725,,
39936,"{""0"": 307, ""1"": 126, ""2"": 409, ""3"": 182}",1.292553,2,0.399414,0.0022138385102152824,0.01953125,0.0961088,-1.2725786417722702,0.9783557653427124,0.00024027199999999998,-0.013043459504842758,-0.0021312030439730734,0.00694005042896606,,
40960,"{""0"": 280, ""1"": 115, ""2"": 426, ""3"": 203}",1.285788,2,0.416016,0.0015603976789861917,0.157470703125,0.0960064,-1.2595843374729156,0.9381794929504395,0.00024001600000000001,-0.012228285893797874,-0.0041927683050744236,0.017376653384417295,,
41984,"{""0"": 258, ""1"": 99, ""2"": 515, ""3"": 152}",1.202022,2,0.50293,0.0033789833541959524,0.21142578125,0.095904,-1.2364983782172203,0.8953268527984619,0.00023976,-0.00520123727619648,-0.0068602877436205745,0.030954413814470172,,
43008,"{""0"": 297, ""1"": 137, ""2"": 428, ""3"": 162}",1.28443,2,0.417969,0.0014427988789975643,0.075439453125,0.0958016,-1.2365816682577133,0.9858691692352295,0.000239504,-0.013424128293991089,-0.003836066258372739,0.004535461412160657,,
44032,"{""0"": 280, ""1"": 136, ""2"": 438, ""3"": 170}",1.28405,2,0.427734,0.0019662342965602875,0.049560546875,0.0956992,-1.2579997777938843,0.9950465559959412,0.00023924799999999998,-0.019605223089456558,-0.0026291300309821963,0.0022394351253751665,,
45056,"{""0"": 303, ""1"": 129, ""2"": 431, ""3"": 161}",1.276418,2,0.420898,0.0015770865138620138,0.010498046875,0.09559680000000001,-1.2422015890479088,0.9947285056114197,0.00023899200000000002,-0.011485619470477104,-0.0017338843317702413,0.002774567030428443,,
46080,"{""0"": 305, ""1"": 130, ""2"": 454, ""3"": 135}",1.250512,2,0.443359,0.002697898540645838,0.044189453125,0.09549440000000001,-1.2451778873801231,0.9932445287704468,0.000238736,-0.018728403374552727,-0.002825446455972269,0.0027513045133673586,,
47104,"{""0"": 320, ""1"": 123, ""2"": 425, ""3"": 156}",1.269678,2,0.415039,0.0008418379002250731,0.107421875,0.095392,-1.2659524753689766,0.9640452265739441,0.00023848,-0.017956549301743507,-0.0026979019166901708,0.010119968705112115,,
48128,"{""0"": 303, ""1"": 116, ""2"": 439, ""3"": 166}",1.265102,2,0.428711,0.001418617321178317,0.040771484375,0.0952896,-1.265452228486538,0.9944245219230652,0.000238224,-0.020822351798415184,-0.002457544964272529,0.0025114907475654036,,
49152,"{""0"": 311, ""1"": 105, ""2"": 404, ""3"": 204}",1.283806,2,0.394531,0.0013215242652222514,0.052001953125,0.09518720000000001,-1.2592705637216568,0.8895349502563477,0.00023796800000000002,-0.003472011536359787,-0.0024861542624421418,0.03238433203659952,,
50176,"{""0"": 329, ""1"": 116, ""2"": 396, ""3"": 183}",1.286652,2,0.386719,0.0019174421904608607,0.020751953125,0.09508480000000001,-1.259219542145729,0.9093524813652039,0.000237712,-0.014339692890644073,-0.002530764206312597,0.023797272180672735,,
51200,"{""0"": 319, ""1"": 118, ""2"": 391, ""3"": 196}",1.296402,2,0.381836,0.0005562371225096285,0.08642578125,0.09498240000000001,-1.2534740045666695,0.9664792418479919,0.000237456,-0.013861281797289848,-0.0024278765195049345,0.009666296798968688,,
52224,"{""0"": 299, ""1"": 131, ""2"": 382, ""3"": 212}",1.316403,2,0.373047,0.002256434876471758,0.0966796875,0.09488,-1.2771029472351074,0.9069377183914185,0.0002372,-0.012501828372478485,-0.001944702526088804,0.023557403008453548,,
53248,"{""0"": 293, ""1"": 123, ""2"": 371, ""3"": 237}",1.319137,2,0.362305,0.0008021534304134548,0.107177734375,0.0947776,-1.2823825255036354,0.9564098715782166,0.000236944,-0.0178120918571949,-0.003741315857041627,0.013221699802670628,,
54272,"{""0"": 321, ""1"": 117, ""2"": 385, ""3"": 201}",1.298884,2,0.375977,0.002360273851081729,0.059814453125,0.09467520000000001,-1.2513745054602623,0.9471201300621033,0.000236688,-0.012533511966466904,-0.0015136257861740887,0.012833129439968616,,
55296,"{""0"": 290, ""1"": 124, ""2"": 398, ""3"": 212}",1.306292,2,0.388672,0.0008262931951321661,0.0322265625,0.09457280000000001,-1.2740344181656837,0.9552595019340515,0.00023643200000000002,-0.01022364292293787,-0.002236028987681493,0.012096613529138267,,
56320,"{""0"": 312, ""1"": 122, ""2"": 371, ""3"": 219}",1.313283,2,0.362305,0.001742910360917449,0.04052734375,0.09447040000000001,-1.2435497269034386,0.9324288964271545,0.000236176,-0.013068915344774723,-0.0038496806810144335,0.02004302921704948,,
57344,"{""0"": 275, ""1"": 133, ""2"": 350, ""3"": 266}",1.335266,2,0.341797,0.00151793472468853,0.08740234375,0.09436800000000001,-1.2797092646360397,0.904003381729126,0.00023592,-0.012449322268366814,-0.002481052069924772,0.024314941721968353,,
58368,"{""0"": 287, ""1"": 117, ""2"": 379, ""3"": 241}",1.312714,2,0.370117,0.0010214763460680842,0.035888671875,0.0942656,-1.2752371728420258,0.8933749794960022,0.000235664,-0.0021666269749403,-0.003275915572885424,0.03152560524176806,,
59392,"{""0"": 244, ""1"": 124, ""2"": 387, ""3"": 269}",1.316324,2,0.37793,0.002614008728414774,0.056396484375,0.0941632,-1.2799984067678452,0.9166107773780823,0.00023540800000000002,-0.012160390615463257,-0.0036050622584298253,0.024230745155364275,,
60416,"{""0"": 252, ""1"": 136, ""2"": 344, ""3"": 292}",1.3374,2,0.335938,0.0013739769347012043,0.07958984375,0.0940608,-1.2410829365253448,0.8581506013870239,0.000235152,-0.004323139786720276,-0.0033256177557632327,0.04211796633899212,,
61440,"{""0"": 203, ""1"": 133, ""2"": 412, ""3"": 276}",1.305603,2,0.402344,0.0010000308975577354,0.041259765625,0.0939584,-1.280628390610218,0.819665789604187,0.000234896,-0.008802040480077267,-0.002773747080937028,0.04257377970498055,,
62464,"{""0"": 186, ""1"": 130, ""2"": 414, ""3"": 294}",1.296267,2,0.404297,0.0017122318968176842,0.0830078125,0.093856,-1.2256438806653023,0.9346561431884766,0.00023464,-0.008301487192511559,-0.003594159003114328,0.019972328271251172,,
63488,"{""0"": 221, ""1"": 127, ""2"": 332, ""3"": 344}",1.321422,3,0.335938,0.0006564392824657261,0.0341796875,0.0937536,-1.198188342154026,0.9631003141403198,0.00023438400000000002,-0.016806479543447495,-0.0035566416336223483,0.013670941698364913,,
64512,"{""0"": 185, ""1"": 103, ""2"": 485, ""3"": 251}",1.238753,2,0.473633,0.001944788615219295,0.103271484375,0.0936512,-1.2345687076449394,0.7505812048912048,0.000234128,0.00477471761405468,-0.002391005866229534,0.050151058938354254,,
65536,"{""0"": 209, ""1"": 123, ""2"": 328, ""3"": 364}",1.311238,3,0.355469,0.0018628919497132301,0.097412109375,0.0935488,-1.1756058186292648,0.9092482328414917,0.000233872,-0.006629639305174351,-0.003923242154996842,0.02874818234704435,,
66560,"{""0"": 202, ""1"": 93, ""2"": 379, ""3"": 350}",1.272874,2,0.370117,0.0018112363759428263,0.1669921875,0.0934464,-1.2480145394802094,0.6224707961082458,0.000233616,0.004168286919593811,-0.004102797945961356,0.06759620667435229,,
67584,"{""0"": 176, ""1"": 115, ""2"": 355, ""3"": 378}",1.283362,3,0.369141,0.0020681237801909447,0.173095703125,0.09334400000000001,-1.1918423846364021,0.8287398815155029,0.00023336000000000003,-0.006881963461637497,-0.0048092593788169324,0.046137825353071094,,
68608,"{""0"": 182, ""1"": 95, ""2"": 414, ""3"": 333}",1.259043,2,0.404297,0.001027178717777133,0.09765625,0.09324160000000001,-1.1900115385651588,0.7983332872390747,0.000233104,0.0023630699142813683,-0.0023190196661744267,0.04827342042699456,,
69632,"{""0"": 158, ""1"": 106, ""2"": 368, ""3"": 392}",1.258499,3,0.382812,0.0013561076484620571,0.140625,0.0931392,-1.1580865755677223,0.8313001990318298,0.00023284800000000002,-0.0011366438120603561,-0.0030939887510612607,0.042334320256486535,,
70656,"{""0"": 153, ""1"": 102, ""2"": 351, ""3"": 418}",1.246539,3,0.408203,0.0008772840374149382,0.084228515625,0.0930368,-1.1655989587306976,0.7906261086463928,0.000232592,0.0033525899052619934,-0.001994603779166937,0.05128718866035342,,
71680,"{""0"": 157, ""1"": 128, ""2"": 375, ""3"": 364}",1.282984,2,0.366211,0.0017597961705178022,0.10009765625,0.0929344,-1.1685658693313599,0.7835344076156616,0.00023233599999999998,0.0007167980074882507,-0.005850983550772071,0.05252906237728894,,
72704,"{""0"": 170, ""1"": 101, ""2"": 349, ""3"": 404}",1.260374,3,0.394531,0.001404201379045844,0.1025390625,0.09283200000000001,-1.1303589418530464,0.899590015411377,0.00023208000000000001,-0.003833416849374771,-0.0032888699206523597,0.03243182634469122,,
73728,"{""0"": 166, ""1"": 121, ""2"": 322, ""3"": 415}",1.277154,3,0.405273,0.0010145687265321612,0.08740234375,0.09272960000000001,-1.1266161426901817,0.8326797485351562,0.000231824,0.003527892753481865,-0.0023538021196145564,0.04634140687994659,,
74752,"{""0"": 156, ""1"": 106, ""2"": 415, ""3"": 347}",1.254174,2,0.405273,0.001786831533536315,0.093017578125,0.0926272,-1.1551447436213493,0.8513013124465942,0.000231568,0.003135351464152336,-0.0039002473058644682,0.04546573734842241,,
75776,"{""0"": 161, ""1"": 130, ""2"": 355, ""3"": 378}",1.288037,3,0.369141,0.0007216014200821519,0.0615234375,0.0925248,-1.153251327574253,0.8698069453239441,0.00023131199999999998,0.004451608285307884,-0.004063009691890329,0.046889696503058076,,
76800,"{""0"": 180, ""1"": 119, ""2"": 345, ""3"": 380}",1.290128,3,0.371094,0.0009534478303976357,0.056884765625,0.09242240000000002,-1.1428217440843582,0.9003615975379944,0.00023105600000000002,-0.002280178479850292,-0.0037705160211771727,0.03535799134988338,,
77824,"{""0"": 184, ""1"": 116, ""2"": 313, ""3"": 411}",1.283847,3,0.401367,0.0013897716999053955,0.07568359375,0.09232000000000001,-1.1716379299759865,0.9221509099006653,0.0002308,-0.0004865797236561775,-0.0033299776550848037,0.029807174229063094,,
78848,"{""0"": 163, ""1"": 128, ""2"": 279, ""3"": 454}",1.267345,3,0.443359,0.002009256510064006,0.0703125,0.09221760000000001,-1.1377380937337875,0.8811044096946716,0.000230544,-0.008688653819262981,-0.004240673239110038,0.0417195187183097,,
79872,"{""0"": 181, ""1"": 102, ""2"": 331, ""3"": 410}",1.267604,3,0.400391,0.0010147240245714784,0.0888671875,0.09211520000000001,-1.151942178606987,0.8527596592903137,0.000230288,-0.0006123613566160202,-0.001521139987744391,0.04400781635195017,,
80896,"{""0"": 161, ""1"": 114, ""2"": 342, ""3"": 407}",1.268264,3,0.397461,0.002162883523851633,0.104248046875,0.0920128,-1.1354595050215721,0.8575140237808228,0.00023003200000000002,0.006466805934906006,-0.00436401111073792,0.04895718162879348,,
81920,"{""0"": 176, ""1"": 104, ""2"": 304, ""3"": 440}",1.258445,3,0.429688,0.001999527681618929,0.085693359375,0.0919104,-1.1344181299209595,0.9019978046417236,0.000229776,-0.002638302743434906,-0.0045147856581024826,0.03948706830851734,,
82944,"{""0"": 170, ""1"": 114, ""2"": 278, ""3"": 462}",1.255571,3,0.451172,0.001295376685447991,0.074951171875,0.091808,-1.116027258336544,0.9095174670219421,0.00022952,-0.0039196014404296875,-0.0036084545427002013,0.03635013138409704,,
83968,"{""0"": 143, ""1"": 107, ""2"": 295, ""3"": 479}",1.224849,3,0.467773,0.0021207514218986034,0.15087890625,0.0917056,-1.1295847669243813,0.7285779714584351,0.000229264,0.0017284825444221497,-0.0037194527103565633,0.06661089044064283,,
84992,"{""0"": 184, ""1"": 97, ""2"": 289, ""3"": 454}",1.249335,3,0.443359,0.001663331058807671,0.052490234375,0.0916032,-1.1533724665641785,0.8282457590103149,0.000229008,-0.00024669989943504333,-0.003980661276727915,0.046446189284324646,,
86016,"{""0"": 175, ""1"": 102, ""2"": 284, ""3"": 463}",1.246256,3,0.452148,0.003039365401491523,0.133544921875,0.09150080000000001,-1.1342213824391365,0.8288761973381042,0.000228752,0.013029774650931358,-0.004973223083652556,0.06602544779889286,,
87040,"{""0"": 173, ""1"": 77, ""2"": 395, ""3"": 379}",1.230321,2,0.385742,0.00215989351272583,0.138916015625,0.0913984,-1.1055729687213898,0.8347419500350952,0.00022849600000000002,-0.0010254774242639542,-0.003884501405991614,0.05367454490624368,,
88064,"{""0"": 149, ""1"": 107, ""2"": 291, ""3"": 477}",1.229887,3,0.46582,0.0019274954684078693,0.096923828125,0.091296,-1.0802411660552025,0.87173992395401,0.00022824,-0.0016277581453323364,-0.004950363887473941,0.040098517667502165,,
89088,"{""0"": 157, ""1"": 132, ""2"": 261, ""3"": 474}",1.256557,3,0.462891,0.0022011110559105873,0.15625,0.0911936,-1.1260788291692734,0.8245031833648682,0.000227984,-0.0062333401292562485,-0.0027199609321542084,0.03956802433822304,,
90112,"{""0"": 156, ""1"": 108, ""2"": 278, ""3"": 482}",1.23255,3,0.470703,0.001367825549095869,0.055419921875,0.0910912,-1.1381782442331314,0.9169329404830933,0.00022772799999999999,-0.006452722474932671,-0.00402272870996967,0.030198849737644196,,
91136,"{""0"": 160, ""1"": 132, ""2"": 306, ""3"": 426}",1.279943,3,0.416016,0.0024977237917482853,0.114990234375,0.09098880000000001,-1.1072308644652367,0.8845770955085754,0.00022747200000000002,-0.001467159017920494,-0.006136157375294715,0.04617596254684031,,
92160,"{""0"": 167, ""1"": 124, ""2"": 308, ""3"": 425}",1.277733,3,0.415039,0.0018510567024350166,0.08203125,0.0908864,-1.1141271218657494,0.8868059515953064,0.000227216,-0.007284743711352348,-0.004909527662675828,0.037169398507103324,,
93184,"{""0"": 148, ""1"": 138, ""2"": 197, ""3"": 541}",1.203855,3,0.52832,0.0018053909298032522,0.051513671875,0.090784,-1.114502638578415,0.91595458984375,0.00022696,-0.007017727941274643,-0.004332612734287977,0.03540860954672098,,
94208,"{""0"": 206, ""1"": 122, ""2"": 322, ""3"": 374}",1.307731,3,0.365234,0.003150138771161437,0.092041015625,0.0906816,-1.088968425989151,0.9001588225364685,0.000226704,-0.016827721148729324,-0.005564215563936159,0.026552634430117905,,
95232,"{""0"": 194, ""1"": 117, ""2"": 287, ""3"": 426}",1.2844,3,0.416016,0.001804291270673275,0.123046875,0.09057920000000001,-1.129128821194172,0.9094518423080444,0.00022644800000000002,-0.008680373430252075,-0.005623268138151616,0.03764355729799718,,
96256,"{""0"": 202, ""1"": 110, ""2"": 297, ""3"": 415}",1.284893,3,0.405273,0.0016370307421311736,0.0869140625,0.09047680000000001,-1.0893023982644081,0.928594708442688,0.000226192,-0.007304497994482517,-0.004643735650461167,0.0274045302066952,,
97280,"{""0"": 171, ""1"": 158, ""2"": 278, ""3"": 417}",1.307067,3,0.407227,0.001623228657990694,0.091552734375,0.09037440000000001,-1.1218597516417503,0.9418610334396362,0.000225936,-0.007892854511737823,-0.004759586474392563,0.025633814744651318,,
98304,"{""0"": 207, ""1"": 135, ""2"": 268, ""3"": 414}",1.307275,3,0.404297,0.0011877380311489105,0.093505859375,0.090272,-1.1693220138549805,0.9309238791465759,0.00022568,-0.007396959699690342,-0.004146498715272173,0.02960251923650503,,
99328,"{""0"": 201, ""1"": 142, ""2"": 252, ""3"": 429}",1.30308,3,0.418945,0.002579053631052375,0.095703125,0.09016960000000002,-1.1221428290009499,0.9514075517654419,0.00022542400000000003,-0.014080452732741833,-0.005925046076299623,0.02110589388757944,,
100352,"{""0"": 185, ""1"": 170, ""2"": 256, ""3"": 413}",1.320045,3,0.40332,0.002437854651361704,0.097900390625,0.09006720000000001,-1.1564608588814735,0.9181722402572632,0.000225168,-0.009487073868513107,-0.005442082299850881,0.033686219016090035,,
101376,"{""0"": 189, ""1"": 132, ""2"": 306, ""3"": 397}",1.304265,3,0.387695,0.0020454295445233583,0.08935546875,0.08996480000000001,-1.182720623910427,0.8951739072799683,0.00022491200000000002,-0.014457724057137966,-0.006519593007396907,0.04098029586020857,,
102400,"{""0"": 189, ""1"": 142, ""2"": 243, ""3"": 450}",1.28851,3,0.439453,0.0012116300640627742,0.0595703125,0.08986240000000001,-1.1075376123189926,0.9557346701622009,0.000224656,-0.011899078264832497,-0.004983195511158556,0.022353287902660668,,
103424,"{""0"": 225, ""1"": 132, ""2"": 290, ""3"": 377}",1.32222,3,0.368164,0.0041426909156143665,0.173828125,0.08976,-1.088342659175396,0.919686496257782,0.0002244,0.0005539571866393089,-0.0004423712962307036,0.03279775090049952,,
104448,"{""0"": 175, ""1"": 132, ""2"": 321, ""3"": 396}",1.297058,3,0.386719,0.002376585267484188,0.112548828125,0.0896576,-1.116116650402546,0.9261342883110046,0.00022414400000000001,-0.008677490055561066,-0.0051650624955073,0.027797466376796365,,
105472,"{""0"": 175, ""1"": 152, ""2"": 294, ""3"": 403}",1.310367,3,0.393555,0.0016995392506942153,0.10302734375,0.0895552,-1.0758605971932411,0.9287143349647522,0.000223888,-0.0011201873421669006,-0.004816830100025982,0.029781433171592653,,
106496,"{""0"": 197, ""1"": 130, ""2"": 268, ""3"": 429}",1.29444,3,0.418945,0.002166341757401824,0.115234375,0.0894528,-1.0863315165042877,0.9255228638648987,0.000223632,-0.01024617813527584,-0.00583775551058352,0.030084095313213766,,
107520,"{""0"": 169, ""1"": 132, ""2"": 272, ""3"": 451}",1.274702,3,0.44043,0.0020230324007570744,0.1279296875,0.0893504,-1.0716916173696518,0.9269928932189941,0.00022337599999999998,-0.01053711585700512,-0.0063002409297041595,0.02670206583570689,,
108544,"{""0"": 188, ""1"": 157, ""2"": 303, ""3"": 376}",1.326913,3,0.367188,0.003572622314095497,0.229736328125,0.089248,-1.1571725383400917,0.9292137026786804,0.00022312,-0.016618285328149796,-0.006772553664632142,0.02931338979396969,,
