Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
1024,"{""0"": 166, ""1"": 182, ""2"": 161, ""3"": 165, ""4"": 177, ""5"": 173}",1.790843,1,0.177734,,,,,,,,,,,
2048,"{""0"": 162, ""1"": 174, ""2"": 193, ""3"": 146, ""4"": 173, ""5"": 176}",1.788213,2,0.188477,0.0008061043918132782,0.0,0.0998976,-1.7913842499256134,0.03192400932312012,0.000249744,0.03382641822099686,-0.0018833981594070792,0.1346398452296853,,
3072,"{""0"": 179, ""1"": 158, ""2"": 180, ""3"": 161, ""4"": 192, ""5"": 154}",1.788503,4,0.1875,0.0005821536178700626,0.002685546875,0.0997952,-1.789648488163948,0.09269970655441284,0.00024948799999999997,0.019745735451579094,-0.0011401407537050545,0.11042166734114289,,
4096,"{""0"": 181, ""1"": 142, ""2"": 177, ""3"": 169, ""4"": 190, ""5"": 165}",1.787719,4,0.185547,0.001789899542927742,0.017333984375,0.09969280000000001,-1.7862126231193542,0.03697079420089722,0.000249232,0.029695894569158554,-0.0021947982313577086,0.15851912833750248,,
5120,"{""0"": 139, ""1"": 150, ""2"": 195, ""3"": 175, ""4"": 199, ""5"": 166}",1.783506,4,0.194336,0.0010993718169629574,0.0009765625,0.09959040000000001,-1.7825142592191696,0.06611990928649902,0.000248976,0.05858445167541504,0.0001022951037157327,0.19533868599683046,,
6144,"{""0"": 126, ""1"": 134, ""2"": 195, ""3"": 171, ""4"": 240, ""5"": 158}",1.767034,4,0.234375,0.0024245469830930233,0.0322265625,0.09948800000000001,-1.778214119374752,-0.04042160511016846,0.00024872,0.03920048102736473,-0.002844210743205622,0.2050867322832346,,
7168,"{""0"": 116, ""1"": 105, ""2"": 203, ""3"": 203, ""4"": 246, ""5"": 151}",1.746741,4,0.240234,0.0035113946069031954,0.07177734375,0.0993856,-1.7625848799943924,-0.002938389778137207,0.000248464,0.05585802346467972,-0.0011439544323366135,0.15852739289402962,,
8192,"{""0"": 126, ""1"": 122, ""2"": 188, ""3"": 231, ""4"": 206, ""5"": 151}",1.763246,3,0.225586,0.003375703003257513,0.108154296875,0.09928320000000002,-1.7621133998036385,0.3210287094116211,0.00024820800000000003,0.04224121570587158,-0.00245108047965914,0.1726419902406633,,
9216,"{""0"": 137, ""1"": 112, ""2"": 203, ""3"": 237, ""4"": 197, ""5"": 138}",1.757866,3,0.231445,0.0022072005085647106,0.101318359375,0.09918080000000001,-1.7491787299513817,0.35555267333984375,0.000247952,0.07242722809314728,-0.001123541354900226,0.1990824192762375,,
10240,"{""0"": 137, ""1"": 116, ""2"": 220, ""3"": 199, ""4"": 210, ""5"": 142}",1.763464,2,0.214844,0.002114105736836791,0.09326171875,0.09907840000000001,-1.76166383177042,0.6381219029426575,0.000247696,0.030937297269701958,-0.0025293567159678787,0.1295238700695336,,
