Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
114688,"{""0"": 54, ""1"": 263, ""2"": 92, ""3"": 214, ""4"": 230, ""5"": 171}",1.682265,1,0.256836,0.0032777339220046997,0.106201171875,0.0886336,-1.67715672403574,0.8014541268348694,0.000221584,0.04034782946109772,-0.003329555387608707,0.13292904291301966,,
115712,"{""0"": 60, ""1"": 275, ""2"": 96, ""3"": 242, ""4"": 164, ""5"": 187}",1.685995,1,0.268555,0.0027567369397729635,0.048095703125,0.0885312,-1.6672175601124763,0.6862772703170776,0.000221328,0.0619300901889801,-0.0006469600484706461,0.18067789170891047,,
116736,"{""0"": 65, ""1"": 294, ""2"": 86, ""3"": 248, ""4"": 136, ""5"": 195}",1.66871,1,0.287109,0.0014500935794785619,0.0302734375,0.0884288,-1.665390208363533,0.7788648009300232,0.000221072,0.008854098618030548,-0.0019504207884892821,0.08618249045684934,,
117760,"{""0"": 56, ""1"": 290, ""2"": 95, ""3"": 233, ""4"": 197, ""5"": 153}",1.674789,1,0.283203,0.0012127741938456893,0.03466796875,0.08832640000000001,-1.6484081894159317,0.8329282402992249,0.000220816,0.004920452833175659,-0.0021454805973917246,0.08729227585718036,,
118784,"{""0"": 64, ""1"": 239, ""2"": 114, ""3"": 208, ""4"": 226, ""5"": 173}",1.714931,1,0.233398,0.0011953744105994701,0.013427734375,0.08822400000000001,-1.6558022871613503,0.827791690826416,0.00022056000000000002,0.03342456743121147,-0.0015493693063035607,0.12698152102530003,,
119808,"{""0"": 57, ""1"": 260, ""2"": 106, ""3"": 201, ""4"": 205, ""5"": 195}",1.70103,1,0.253906,0.0025944786611944437,0.0654296875,0.08812160000000001,-1.65995804220438,0.8581283092498779,0.000220304,0.038399770855903625,-0.002638046571519226,0.12631617998704314,,
120832,"{""0"": 38, ""1"": 296, ""2"": 89, ""3"": 197, ""4"": 216, ""5"": 188}",1.649865,1,0.289062,0.0009764199494384229,0.086181640625,0.0880192,-1.6440924480557442,0.911195695400238,0.000220048,0.013997562229633331,-0.0025425155472476035,0.08092630514875054,,
121856,"{""0"": 51, ""1"": 269, ""2"": 80, ""3"": 175, ""4"": 238, ""5"": 211}",1.666293,1,0.262695,0.002410965273156762,0.151611328125,0.0879168,-1.6250434890389442,0.6361818909645081,0.00021979199999999999,0.06879528611898422,-0.003348709491547197,0.23100581765174866,,
122880,"{""0"": 54, ""1"": 306, ""2"": 87, ""3"": 185, ""4"": 178, ""5"": 214}",1.666044,1,0.298828,0.0023380834609270096,0.175048828125,0.08781440000000001,-1.6137554943561554,0.7916107177734375,0.00021953600000000002,0.04136524721980095,-0.0018347270088270307,0.13964723842218518,,
123904,"{""0"": 48, ""1"": 311, ""2"": 81, ""3"": 199, ""4"": 158, ""5"": 227}",1.64674,1,0.303711,0.0016860913019627333,0.094482421875,0.08771200000000001,-1.6059934347867966,0.8623272180557251,0.00021928,0.0298619344830513,-0.0033377421204932034,0.13184558460488915,,
