Timesteps,Epsilon,BufferSize,TotalActions,IntervalActions,TotalActionEntropy,IntervalActionEntropy,TargetEntropy,QBackupMode,QClipValue,TargetUpdateInterval,EntropyPenaltyCoef,MeanQ,MeanTargetQ,MeanQGap,ActorEntropy,Alpha,LogAlpha,ActorLoss,Q1Loss,Q2Loss,AlphaLoss,EntropyPenalty,PolicyMeanProbs,BatchGreedyActions
50000,0.0,50000,"{""0"": 8402, ""1"": 8292, ""2"": 8396, ""3"": 8270, ""4"": 8324, ""5"": 8316}","{""0"": 8402, ""1"": 8292, ""2"": 8396, ""3"": 8270, ""4"": 8324, ""5"": 8316}",1.791742,1.791742,1.594666,min,,8000,0.0,2.8302125930786133,2.863192081451416,0.050776541233062744,1.7917232513427734,0.16517092287540436,-1.8007744550704956,-3.1261658668518066,0.00574157340452075,0.0067236460745334625,0.03255542367696762,0.0,"[0.1658191978931427, 0.16682565212249756, 0.1653468757867813, 0.16537073254585266, 0.16943615674972534, 0.16720138490200043]","{""4"": 64}"
100000,0.0,100000,"{""0"": 16642, ""1"": 16551, ""2"": 16801, ""3"": 16535, ""4"": 16837, ""5"": 16634}","{""0"": 8240, ""1"": 8259, ""2"": 8405, ""3"": 8265, ""4"": 8513, ""5"": 8318}",1.791736,1.791692,1.594666,min,,8000,0.0,2.4881162643432617,2.5223910808563232,0.038282424211502075,1.791115641593933,0.010368363931775093,-4.568995952606201,-2.506636142730713,0.016051849350333214,0.01703435368835926,0.0020373044535517693,0.0,"[0.16847455501556396, 0.16233453154563904, 0.17629876732826233, 0.15883749723434448, 0.17143894731998444, 0.16261571645736694]","{""2"": 64}"
150000,0.0,100000,"{""0"": 23767, ""1"": 23714, ""2"": 25337, ""3"": 25690, ""4"": 25299, ""5"": 26193}","{""0"": 7125, ""1"": 7163, ""2"": 8536, ""3"": 9155, ""4"": 8462, ""5"": 9559}",1.791052,1.785616,1.594666,min,,8000,0.0,2.3969011306762695,2.390164852142334,0.021629121154546738,1.7542084455490112,0.0067379469983279705,-5.0,-2.409860134124756,0.0016714868834242225,0.0015217091422528028,0.0010749893262982368,0.0,"[0.11902812123298645, 0.14029386639595032, 0.13283434510231018, 0.24874471127986908, 0.14796799421310425, 0.21113094687461853]","{""3"": 64}"
200000,0.0,100000,"{""0"": 30735, ""1"": 31069, ""2"": 32761, ""3"": 35715, ""4"": 33619, ""5"": 36101}","{""0"": 6968, ""1"": 7355, ""2"": 7424, ""3"": 10025, ""4"": 8320, ""5"": 9908}",1.78984,1.781135,1.594666,min,,8000,0.0,1.8896303176879883,1.8761143684387207,0.03403560072183609,1.7644230127334595,0.0067379469983279705,-5.0,-1.9052180051803589,0.009781822562217712,0.010939703322947025,0.0011438142973929644,0.0,"[0.15081213414669037, 0.1332131177186966, 0.13009750843048096, 0.1970609873533249, 0.1471385359764099, 0.24167771637439728]","{""5"": 64}"
250000,0.0,100000,"{""0"": 38003, ""1"": 37578, ""2"": 41192, ""3"": 43893, ""4"": 43579, ""5"": 45755}","{""0"": 7268, ""1"": 6509, ""2"": 8431, ""3"": 8178, ""4"": 9960, ""5"": 9654}",1.789071,1.780996,1.594666,min,,8000,0.0,1.5718276500701904,1.5864070653915405,0.03569702059030533,1.7563292980194092,0.0067379469983279705,-5.0,-1.5824306011199951,0.005157987587153912,0.005547619890421629,0.0010892788413912058,0.0,"[0.11491517722606659, 0.1297997385263443, 0.22775177657604218, 0.13113288581371307, 0.21926480531692505, 0.1771356165409088]","{""2"": 64}"
300000,0.0,100000,"{""0"": 44856, ""1"": 45010, ""2"": 49437, ""3"": 52852, ""4"": 51785, ""5"": 56060}","{""0"": 6853, ""1"": 7432, ""2"": 8245, ""3"": 8959, ""4"": 8206, ""5"": 10305}",1.788427,1.783124,1.594666,min,,8000,0.0,1.2964293956756592,1.317427158355713,0.025620853528380394,1.7720023393630981,0.0067379469983279705,-5.0,-1.3079016208648682,0.002181708812713623,0.002610668772831559,0.0011948836036026478,0.0,"[0.1530264914035797, 0.15621629357337952, 0.1390121877193451, 0.2123650759458542, 0.12749922275543213, 0.21188078820705414]","{""3"": 64}"
350000,0.0,100000,"{""0"": 52833, ""1"": 53652, ""2"": 56600, ""3"": 62211, ""4"": 58863, ""5"": 65841}","{""0"": 7977, ""1"": 8642, ""2"": 7163, ""3"": 9359, ""4"": 7078, ""5"": 9781}",1.788676,1.784177,1.594666,min,,8000,0.0,1.1424014568328857,1.1493792533874512,0.02468094229698181,1.7913737297058105,0.0067379469983279705,-5.0,-1.1545007228851318,0.002039919141680002,0.001770378090441227,0.0013254068326205015,0.0,"[0.17170949280261993, 0.16617316007614136, 0.1620808094739914, 0.17326100170612335, 0.1604715883731842, 0.16630394756793976]","{""3"": 64}"
400000,0.0,100000,"{""0"": 60806, ""1"": 62057, ""2"": 64929, ""3"": 70596, ""4"": 66920, ""5"": 74692}","{""0"": 7973, ""1"": 8405, ""2"": 8329, ""3"": 8385, ""4"": 8057, ""5"": 8851}",1.789184,1.791184,1.594666,min,,8000,0.0,0.925921618938446,0.9214612245559692,0.01951300911605358,1.7886176109313965,0.0067379469983279705,-5.0,-0.93780118227005,0.004074249416589737,0.0031237900257110596,0.0013068367261439562,0.0,"[0.17102769017219543, 0.17421475052833557, 0.15832901000976562, 0.180572509765625, 0.1416853368282318, 0.17417070269584656]","{""3"": 64}"
450000,0.0,100000,"{""0"": 69371, ""1"": 69411, ""2"": 72194, ""3"": 80259, ""4"": 73947, ""5"": 84818}","{""0"": 8565, ""1"": 7354, ""2"": 7265, ""3"": 9663, ""4"": 7027, ""5"": 10126}",1.788899,1.781277,1.594666,min,,8000,0.0,0.48324263095855713,0.4850407838821411,0.02568349987268448,1.7049906253814697,0.0067379469983279705,-5.0,-0.4972829222679138,0.0035089105367660522,0.004146276973187923,0.0007433618302457035,0.0,"[0.17878343164920807, 0.1296258419752121, 0.1857902854681015, 0.19118094444274902, 0.1542430818080902, 0.1603764295578003]","{""0"": 6, ""2"": 39, ""3"": 18, ""5"": 1}"
500000,0.0,100000,"{""0"": 76751, ""1"": 76557, ""2"": 80356, ""3"": 90009, ""4"": 82181, ""5"": 94146}","{""0"": 7380, ""1"": 7146, ""2"": 8162, ""3"": 9750, ""4"": 8234, ""5"": 9328}",1.788668,1.785374,1.594666,min,,8000,0.0,0.3804802894592285,0.3817620277404785,0.026885248720645905,1.6610209941864014,0.010601243935525417,-4.546783924102783,-0.40558484196662903,0.013703146949410439,0.013640539720654488,0.0007035179878585041,0.0,"[0.1851540356874466, 0.14831364154815674, 0.13924893736839294, 0.1711815595626831, 0.17257744073867798, 0.18352438509464264]","{""0"": 15, ""1"": 3, ""2"": 3, ""3"": 7, ""4"": 19, ""5"": 17}"
